KalmanPitch,KalmanRoll,,,
-2.86,-94.58,,,
-2.83,-94.57,,,
-2.82,-94.56,,,
-2.8,-94.55,,,
-2.76,-94.52,,,
-2.73,-94.51,,,
-2.68,-94.46,,,
-2.67,-94.46,,,
-2.64,-94.44,,,
-2.63,-94.45,,,
-2.62,-94.42,,,
-2.62,-94.43,,,
-2.61,-94.41,,,
-2.61,-94.41,,,
-2.61,-94.39,,,
-2.62,-94.39,,,
-2.63,-94.37,,,
-2.64,-94.37,,,
-2.66,-94.37,,,
-2.68,-94.36,,,
-2.67,-94.33,,,
-2.67,-94.31,,,
-2.66,-94.28,,,
-2.67,-94.27,,,
-2.69,-94.27,,,
-2.7,-94.25,,,
-2.72,-94.24,,,
-2.75,-94.24,,,
-2.78,-94.24,,,
-2.8,-94.24,,,
-2.82,-94.23,,,
-2.84,-94.22,,,
-2.84,-94.21,,,
-2.86,-94.19,,,
-2.86,-94.17,,,
-2.88,-94.16,,,
-2.91,-94.15,,,
-2.91,-94.13,,,
-2.92,-94.12,,,
-2.96,-94.11,,,
-2.97,-94.1,,,
-3.02,-94.09,,,
-3.04,-94.08,,,
-3.07,-94.07,,,
-3.1,-94.06,,,
-3.12,-94.05,,,
-3.14,-94.02,,,
-3.19,-94.01,,,
-3.21,-94,,,
-3.24,-93.99,,,
-3.27,-93.98,,,
-3.31,-93.98,,,
-3.33,-93.97,,,
-3.36,-93.97,,,
-3.39,-93.97,,,
-3.4,-93.96,,,
-3.44,-93.96,,,
-3.44,-93.96,,,
-3.45,-93.94,,,
-3.46,-93.92,,,
-3.46,-93.91,,,
-3.46,-93.89,,,
-3.47,-93.87,,,
-3.46,-93.86,,,
-3.46,-93.86,,,
-3.45,-93.86,,,
-3.45,-93.86,,,
-3.44,-93.86,,,
-3.43,-93.86,,,
-3.42,-93.84,,,
-3.42,-93.83,,,
-3.39,-93.81,,,
-3.37,-93.78,,,
-3.35,-93.75,,,
-3.35,-93.71,,,
-3.39,-93.67,,,
-3.38,-93.63,,,
-3.4,-93.59,,,
-3.44,-93.54,,,
-3.45,-93.5,,,
-3.47,-93.46,,,
-3.5,-93.43,,,
-3.51,-93.4,,,
-3.55,-93.37,,,
-3.57,-93.34,,,
-3.6,-93.33,,,
-3.62,-93.31,,,
-3.64,-93.29,,,
-3.67,-93.25,,,
-3.69,-93.23,,,
-3.72,-93.19,,,
-3.76,-93.15,,,
-3.79,-93.11,,,
-3.83,-93.08,,,
-3.86,-93.06,,,
-3.89,-93.03,,,
-3.92,-93.04,,,
-3.94,-93.02,,,
-3.98,-93.01,,,
-4,-93,,,
-4.05,-92.99,,,
-4.1,-92.97,,,
-4.14,-92.95,,,
-4.19,-92.9,,,
-4.26,-92.85,,,
-4.33,-92.79,,,
-4.43,-92.74,,,
-4.53,-92.71,,,
-4.65,-92.69,,,
-4.76,-92.7,,,
-4.87,-92.71,,,
-4.98,-92.73,,,
-5.08,-92.74,,,
-5.18,-92.75,,,
-5.28,-92.77,,,
-5.37,-92.81,,,
-5.46,-92.83,,,
-5.53,-92.86,,,
-5.61,-92.89,,,
-5.68,-92.93,,,
-5.75,-92.97,,,
-5.8,-92.99,,,
-5.84,-92.99,,,
-5.9,-93,,,
-5.93,-93,,,
-5.98,-92.99,,,
-6.03,-92.99,,,
-6.1,-92.98,,,
-6.16,-93,,,
-6.23,-93.01,,,
-6.31,-93.04,,,
-6.37,-93.05,,,
-6.45,-93.08,,,
-6.52,-93.1,,,
-6.59,-93.13,,,
-6.66,-93.18,,,
-6.74,-93.23,,,
-6.8,-93.28,,,
-6.85,-93.33,,,
-6.91,-93.37,,,
-6.94,-93.39,,,
-6.97,-93.42,,,
-7,-93.43,,,
-7.03,-93.45,,,
-7.07,-93.46,,,
-7.11,-93.47,,,
-7.15,-93.49,,,
-7.19,-93.5,,,
-7.23,-93.51,,,
-7.28,-93.51,,,
-7.32,-93.51,,,
-7.38,-93.53,,,
-7.44,-93.54,,,
-7.49,-93.57,,,
-7.54,-93.57,,,
-7.59,-93.59,,,
-7.61,-93.61,,,
-7.64,-93.62,,,
-7.67,-93.64,,,
-7.7,-93.65,,,
-7.71,-93.65,,,
-7.73,-93.66,,,
-7.74,-93.66,,,
-7.76,-93.67,,,
-7.78,-93.67,,,
-7.79,-93.68,,,
-7.8,-93.67,,,
-7.81,-93.67,,,
-7.82,-93.68,,,
-7.83,-93.68,,,
-7.85,-93.71,,,
-7.86,-93.71,,,
-7.87,-93.72,,,
-7.88,-93.74,,,
-7.88,-93.75,,,
-7.87,-93.76,,,
-7.87,-93.77,,,
-7.86,-93.76,,,
-7.84,-93.75,,,
-7.84,-93.74,,,
-7.84,-93.74,,,
-7.85,-93.75,,,
-7.85,-93.76,,,
-7.84,-93.77,,,
-7.84,-93.78,,,
-7.84,-93.8,,,
-7.82,-93.81,,,
-7.79,-93.81,,,
-7.76,-93.81,,,
-7.75,-93.82,,,
-7.73,-93.83,,,
-7.7,-93.84,,,
-7.67,-93.84,,,
-7.63,-93.85,,,
-7.61,-93.87,,,
-7.57,-93.87,,,
-7.52,-93.88,,,
-7.49,-93.88,,,
-7.45,-93.88,,,
-7.42,-93.88,,,
-7.39,-93.87,,,
-7.35,-93.87,,,
-7.32,-93.88,,,
-7.27,-93.89,,,
-7.22,-93.9,,,
-7.18,-93.91,,,
-7.14,-93.91,,,
-7.08,-93.91,,,
-7.02,-93.91,,,
-6.97,-93.92,,,
-6.91,-93.93,,,
-6.85,-93.93,,,
-6.79,-93.92,,,
-6.73,-93.94,,,
-6.67,-93.95,,,
-6.61,-93.97,,,
-6.56,-93.99,,,
-6.49,-94.01,,,
-6.42,-94.04,,,
-6.34,-94.05,,,
-6.28,-94.07,,,
-6.23,-94.09,,,
-6.18,-94.11,,,
-6.15,-94.14,,,
-6.11,-94.16,,,
-6.08,-94.17,,,
-6.05,-94.18,,,
-6.01,-94.19,,,
-5.97,-94.21,,,
-5.92,-94.21,,,
-5.88,-94.21,,,
-5.85,-94.22,,,
-5.8,-94.23,,,
-5.76,-94.24,,,
-5.73,-94.27,,,
-5.7,-94.29,,,
-5.66,-94.32,,,
-5.63,-94.36,,,
-5.59,-94.39,,,
-5.56,-94.43,,,
-5.52,-94.46,,,
-5.49,-94.5,,,
-5.45,-94.54,,,
-5.41,-94.59,,,
-5.35,-94.64,,,
-5.3,-94.68,,,
-5.24,-94.71,,,
-5.17,-94.74,,,
-5.07,-94.77,,,
-5,-94.79,,,
-4.93,-94.8,,,
-4.87,-94.81,,,
-4.79,-94.83,,,
-4.73,-94.85,,,
-4.69,-94.87,,,
-4.63,-94.91,,,
-4.57,-94.95,,,
-4.51,-95,,,
-4.43,-95.05,,,
-4.34,-95.11,,,
-4.24,-95.16,,,
-4.13,-95.19,,,
-4.04,-95.2,,,
-3.94,-95.21,,,
-3.84,-95.21,,,
-3.74,-95.18,,,
-3.66,-95.18,,,
-3.59,-95.17,,,
-3.52,-95.17,,,
-3.46,-95.18,,,
-3.48,-95.18,,,
-3.53,-95.18,,,
-3.61,-95.19,,,
-3.66,-95.2,,,
-3.68,-95.22,,,
-3.67,-95.25,,,
-3.63,-95.28,,,
-3.57,-95.31,,,
-3.51,-95.33,,,
-3.42,-95.35,,,
-3.33,-95.36,,,
-3.22,-95.34,,,
-3.09,-95.33,,,
-2.96,-95.29,,,
-2.87,-95.25,,,
-2.78,-95.23,,,
-2.72,-95.22,,,
-2.67,-95.21,,,
-2.64,-95.19,,,
-2.59,-95.17,,,
-2.57,-95.16,,,
-2.56,-95.15,,,
-2.54,-95.14,,,
-2.53,-95.14,,,
-2.51,-95.14,,,
-2.5,-95.12,,,
-2.47,-95.12,,,
-2.44,-95.12,,,
-2.41,-95.09,,,
-2.37,-95.07,,,
-2.32,-95.02,,,
-2.28,-94.98,,,
-2.22,-94.94,,,
-2.16,-94.91,,,
-2.11,-94.88,,,
-2.08,-94.86,,,
-2.05,-94.83,,,
-2.01,-94.81,,,
-1.97,-94.8,,,
-1.95,-94.78,,,
-1.94,-94.78,,,
-1.93,-94.77,,,
-1.91,-94.74,,,
-1.9,-94.73,,,
-1.89,-94.73,,,
-1.88,-94.7,,,
-1.88,-94.7,,,
-1.87,-94.67,,,
-1.87,-94.65,,,
-1.89,-94.61,,,
-1.93,-94.61,,,
-1.96,-94.59,,,
-2,-94.57,,,
-2.03,-94.54,,,
-2.08,-94.52,,,
-2.14,-94.49,,,
-2.19,-94.47,,,
-2.25,-94.45,,,
-2.31,-94.45,,,
-2.35,-94.44,,,
-2.41,-94.42,,,
-2.48,-94.41,,,
-2.53,-94.39,,,
-2.57,-94.37,,,
-2.61,-94.35,,,
-2.65,-94.32,,,
-2.66,-94.29,,,
-2.68,-94.26,,,
-2.71,-94.22,,,
-2.73,-94.19,,,
-2.75,-94.15,,,
-2.79,-94.12,,,
-2.8,-94.08,,,
-2.81,-94.04,,,
-2.84,-94,,,
-2.87,-93.94,,,
-2.91,-93.9,,,
-2.95,-93.87,,,
-3,-93.86,,,
-3.04,-93.85,,,
-3.08,-93.84,,,
-3.12,-93.83,,,
-3.16,-93.81,,,
-3.17,-93.78,,,
-3.2,-93.77,,,
-3.27,-93.73,,,
-3.32,-93.71,,,
-3.37,-93.69,,,
-3.44,-93.66,,,
-3.51,-93.65,,,
-3.58,-93.62,,,
-3.63,-93.59,,,
-3.72,-93.55,,,
-3.79,-93.53,,,
-3.88,-93.51,,,
-3.95,-93.49,,,
-4.05,-93.47,,,
-4.16,-93.45,,,
-4.24,-93.4,,,
-4.32,-93.36,,,
-4.41,-93.32,,,
-4.51,-93.28,,,
-4.58,-93.25,,,
-4.68,-93.2,,,
-4.78,-93.16,,,
-4.88,-93.11,,,
-4.97,-93.07,,,
-5.09,-93.02,,,
-5.21,-92.97,,,
-5.34,-92.94,,,
-5.48,-92.91,,,
-5.6,-92.89,,,
-5.72,-92.86,,,
-5.83,-92.84,,,
-5.96,-92.82,,,
-6.07,-92.82,,,
-6.19,-92.82,,,
-6.3,-92.82,,,
-6.39,-92.82,,,
-6.49,-92.81,,,
-6.57,-92.82,,,
-6.66,-92.81,,,
-6.73,-92.83,,,
-6.79,-92.84,,,
-6.85,-92.83,,,
-6.92,-92.81,,,
-6.98,-92.83,,,
-7.04,-92.83,,,
-7.09,-92.85,,,
-7.15,-92.88,,,
-7.2,-92.91,,,
-7.22,-92.95,,,
-7.24,-92.98,,,
-7.25,-92.99,,,
-7.26,-93.02,,,
-7.25,-93.05,,,
-7.24,-93.06,,,
-7.25,-93.05,,,
-7.26,-93.06,,,
-7.28,-93.05,,,
-7.32,-93.05,,,
-7.34,-93.05,,,
-7.39,-93.05,,,
-7.44,-93.06,,,
-7.49,-93.06,,,
-7.55,-93.09,,,
-7.61,-93.12,,,
-7.66,-93.16,,,
-7.7,-93.18,,,
-7.75,-93.2,,,
-7.8,-93.24,,,
-7.85,-93.28,,,
-7.88,-93.31,,,
-7.91,-93.32,,,
-7.92,-93.32,,,
-7.92,-93.31,,,
-7.93,-93.3,,,
-7.95,-93.28,,,
-7.95,-93.26,,,
-7.98,-93.23,,,
-8.01,-93.2,,,
-8.05,-93.19,,,
-8.09,-93.17,,,
-8.13,-93.15,,,
-8.18,-93.14,,,
-8.24,-93.13,,,
-8.28,-93.14,,,
-8.31,-93.16,,,
-8.34,-93.17,,,
-8.36,-93.18,,,
-8.37,-93.19,,,
-8.38,-93.19,,,
-8.36,-93.2,,,
-8.36,-93.2,,,
-8.35,-93.2,,,
-8.34,-93.22,,,
-8.33,-93.23,,,
-8.3,-93.24,,,
-8.28,-93.24,,,
-8.26,-93.25,,,
-8.23,-93.25,,,
-8.19,-93.25,,,
-8.14,-93.24,,,
-8.1,-93.24,,,
-8.04,-93.25,,,
-7.99,-93.25,,,
-7.94,-93.27,,,
-7.89,-93.3,,,
-7.84,-93.32,,,
-7.79,-93.35,,,
-7.74,-93.38,,,
-7.7,-93.4,,,
-7.66,-93.4,,,
-7.62,-93.42,,,
-7.58,-93.42,,,
-7.56,-93.44,,,
-7.53,-93.44,,,
-7.53,-93.47,,,
-7.51,-93.49,,,
-7.5,-93.53,,,
-7.49,-93.56,,,
-7.48,-93.6,,,
-7.44,-93.64,,,
-7.38,-93.68,,,
-7.32,-93.72,,,
-7.24,-93.76,,,
-7.16,-93.8,,,
-7.09,-93.85,,,
-7,-93.91,,,
-6.9,-93.95,,,
-6.79,-94,,,
-6.69,-94.05,,,
-6.57,-94.1,,,
-6.44,-94.14,,,
-6.28,-94.18,,,
-6.13,-94.21,,,
-5.97,-94.24,,,
-5.81,-94.26,,,
-5.65,-94.26,,,
-5.48,-94.28,,,
-5.31,-94.29,,,
-5.14,-94.3,,,
-4.99,-94.3,,,
-4.82,-94.31,,,
-4.67,-94.31,,,
-4.55,-94.31,,,
-4.43,-94.31,,,
-4.31,-94.31,,,
-4.21,-94.31,,,
-4.11,-94.32,,,
-4.05,-94.34,,,
-3.98,-94.36,,,
-3.89,-94.39,,,
-3.82,-94.43,,,
-3.76,-94.46,,,
-3.66,-94.51,,,
-3.55,-94.54,,,
-3.44,-94.57,,,
-3.34,-94.6,,,
-3.24,-94.64,,,
-3.13,-94.68,,,
-3.02,-94.72,,,
-2.91,-94.75,,,
-2.81,-94.79,,,
-2.71,-94.81,,,
-2.61,-94.84,,,
-2.49,-94.88,,,
-2.4,-94.91,,,
-2.31,-94.93,,,
-2.21,-94.96,,,
-2.12,-95,,,
-2.03,-95.04,,,
-1.94,-95.07,,,
-1.84,-95.11,,,
-1.75,-95.13,,,
-1.65,-95.17,,,
-1.55,-95.2,,,
-1.46,-95.24,,,
-1.37,-95.28,,,
-1.27,-95.31,,,
-1.15,-95.36,,,
-1.05,-95.38,,,
-0.95,-95.4,,,
-0.85,-95.42,,,
-0.74,-95.43,,,
-0.64,-95.44,,,
-0.54,-95.46,,,
-0.46,-95.49,,,
-0.37,-95.49,,,
-0.27,-95.5,,,
-0.18,-95.5,,,
-0.08,-95.5,,,
0.03,-95.5,,,
0.14,-95.5,,,
0.29,-95.45,,,
0.38,-95.43,,,
0.45,-95.39,,,
0.51,-95.36,,,
0.55,-95.33,,,
0.63,-95.28,,,
0.71,-95.25,,,
0.8,-95.2,,,
0.86,-95.18,,,
0.93,-95.13,,,
0.99,-95.09,,,
1.04,-95.05,,,
1.08,-95,,,
1.11,-94.99,,,
1.15,-94.97,,,
1.18,-94.95,,,
1.21,-94.94,,,
1.24,-94.93,,,
1.27,-94.93,,,
1.31,-94.9,,,
1.35,-94.91,,,
1.4,-94.85,,,
1.43,-94.84,,,
1.47,-94.81,,,
1.5,-94.78,,,
1.55,-94.75,,,
1.61,-94.72,,,
1.66,-94.69,,,
1.7,-94.65,,,
1.72,-94.62,,,
1.73,-94.59,,,
1.75,-94.58,,,
1.74,-94.57,,,
1.72,-94.57,,,
1.71,-94.55,,,
1.69,-94.56,,,
1.69,-94.54,,,
1.67,-94.53,,,
1.66,-94.52,,,
1.64,-94.48,,,
1.61,-94.46,,,
1.6,-94.44,,,
1.59,-94.41,,,
1.57,-94.37,,,
1.55,-94.35,,,
1.55,-94.32,,,
1.53,-94.3,,,
1.51,-94.28,,,
1.5,-94.26,,,
1.49,-94.22,,,
1.48,-94.19,,,
1.47,-94.16,,,
1.45,-94.14,,,
1.42,-94.13,,,
1.41,-94.1,,,
1.38,-94.07,,,
1.35,-94.04,,,
1.31,-94.02,,,
1.26,-93.99,,,
1.23,-93.96,,,
1.19,-93.94,,,
1.16,-93.9,,,
1.11,-93.86,,,
1.07,-93.83,,,
1.03,-93.8,,,
0.98,-93.78,,,
0.93,-93.75,,,
0.86,-93.73,,,
0.81,-93.71,,,
0.75,-93.7,,,
0.71,-93.7,,,
0.67,-93.7,,,
0.61,-93.7,,,
0.56,-93.7,,,
0.53,-93.7,,,
0.5,-93.69,,,
0.48,-93.68,,,
0.43,-93.66,,,
0.41,-93.64,,,
0.39,-93.62,,,
0.34,-93.59,,,
0.31,-93.55,,,
0.27,-93.52,,,
0.22,-93.49,,,
0.18,-93.46,,,
0.12,-93.42,,,
0.08,-93.4,,,
0.02,-93.37,,,
-0.03,-93.36,,,
-0.09,-93.32,,,
-0.15,-93.3,,,
-0.2,-93.28,,,
-0.27,-93.25,,,
-0.34,-93.21,,,
-0.4,-93.17,,,
-0.46,-93.15,,,
-0.51,-93.13,,,
-0.57,-93.1,,,
-0.65,-93.07,,,
-0.71,-93.04,,,
-0.77,-92.99,,,
-0.85,-92.95,,,
-0.91,-92.92,,,
-0.99,-92.88,,,
-1.07,-92.84,,,
-1.16,-92.79,,,
-1.24,-92.77,,,
-1.33,-92.76,,,
-1.44,-92.74,,,
-1.54,-92.73,,,
-1.65,-92.76,,,
-1.75,-92.73,,,
-1.84,-92.74,,,
-1.94,-92.74,,,
-2.02,-92.74,,,
-2.09,-92.74,,,
-2.16,-92.72,,,
-2.25,-92.73,,,
-2.32,-92.71,,,
-2.38,-92.68,,,
-2.46,-92.67,,,
-2.52,-92.64,,,
-2.62,-92.6,,,
-2.71,-92.57,,,
-2.83,-92.53,,,
-2.94,-92.5,,,
-3.05,-92.47,,,
-3.17,-92.47,,,
-3.3,-92.49,,,
-3.41,-92.49,,,
-3.52,-92.5,,,
-3.63,-92.51,,,
-3.74,-92.52,,,
-3.85,-92.53,,,
-3.96,-92.54,,,
-4.06,-92.57,,,
-4.17,-92.6,,,
-4.27,-92.64,,,
-4.37,-92.69,,,
-4.45,-92.73,,,
-4.52,-92.75,,,
-4.58,-92.77,,,
-4.63,-92.78,,,
-4.7,-92.8,,,
-4.76,-92.83,,,
-4.85,-92.88,,,
-4.9,-92.92,,,
-4.95,-92.97,,,
-4.99,-92.99,,,
-5.02,-93.02,,,
-5.03,-93.04,,,
-5.05,-93.07,,,
-5.06,-93.08,,,
-5.06,-93.1,,,
-5.06,-93.12,,,
-5.05,-93.13,,,
-5.04,-93.13,,,
-5.06,-93.13,,,
-5.09,-93.13,,,
-5.12,-93.13,,,
-5.15,-93.13,,,
-5.19,-93.15,,,
-5.27,-93.19,,,
-5.32,-93.22,,,
-5.38,-93.26,,,
-5.43,-93.3,,,
-5.47,-93.35,,,
-5.51,-93.38,,,
-5.53,-93.41,,,
-5.56,-93.43,,,
-5.58,-93.45,,,
-5.59,-93.47,,,
-5.62,-93.49,,,
-5.65,-93.52,,,
-5.67,-93.52,,,
-5.7,-93.53,,,
-5.73,-93.54,,,
-5.75,-93.56,,,
-5.75,-93.59,,,
-5.78,-93.6,,,
-5.77,-93.62,,,
-5.78,-93.65,,,
-5.78,-93.66,,,
-5.78,-93.69,,,
-5.79,-93.71,,,
-5.79,-93.73,,,
-5.79,-93.76,,,
-5.77,-93.79,,,
-5.76,-93.81,,,
-5.74,-93.83,,,
-5.68,-93.85,,,
-5.64,-93.88,,,
-5.59,-93.89,,,
-5.57,-93.91,,,
-5.56,-93.93,,,
-5.53,-93.95,,,
-5.51,-93.98,,,
-5.49,-94.02,,,
-5.46,-94.06,,,
-5.42,-94.1,,,
-5.38,-94.14,,,
-5.32,-94.17,,,
-5.26,-94.2,,,
-5.2,-94.22,,,
-5.12,-94.25,,,
-5.05,-94.26,,,
-4.99,-94.27,,,
-4.94,-94.27,,,
-4.9,-94.27,,,
-4.86,-94.28,,,
-4.83,-94.3,,,
-4.79,-94.32,,,
-4.76,-94.36,,,
-4.73,-94.38,,,
-4.69,-94.42,,,
-4.66,-94.45,,,
-4.59,-94.5,,,
-4.54,-94.53,,,
-4.48,-94.58,,,
-4.4,-94.62,,,
-4.32,-94.65,,,
-4.22,-94.67,,,
-4.12,-94.69,,,
-3.99,-94.7,,,
-3.87,-94.69,,,
-3.74,-94.69,,,
-3.62,-94.7,,,
-3.53,-94.69,,,
-3.41,-94.7,,,
-3.32,-94.72,,,
-3.22,-94.75,,,
-3.14,-94.78,,,
-3.03,-94.8,,,
-2.94,-94.83,,,
-2.85,-94.85,,,
-2.78,-94.87,,,
-2.71,-94.9,,,
-2.64,-94.92,,,
-2.58,-94.96,,,
-2.52,-95,,,
-2.45,-95.03,,,
-2.39,-95.05,,,
-2.32,-95.07,,,
-2.26,-95.06,,,
-2.2,-95.06,,,
-2.14,-95.06,,,
-2.07,-95.05,,,
-2,-95.06,,,
-1.95,-95.04,,,
-1.89,-95.04,,,
-1.85,-95.07,,,
-1.8,-95.08,,,
-1.76,-95.09,,,
-1.71,-95.12,,,
-1.66,-95.15,,,
-1.59,-95.14,,,
-1.51,-95.14,,,
-1.44,-95.14,,,
-1.36,-95.15,,,
-1.28,-95.15,,,
-1.2,-95.15,,,
-1.12,-95.15,,,
-1.06,-95.15,,,
-0.98,-95.15,,,
-0.9,-95.12,,,
-0.85,-95.11,,,
-0.81,-95.09,,,
-0.78,-95.09,,,
-0.76,-95.07,,,
-0.72,-95.06,,,
-0.67,-95.06,,,
-0.64,-95.05,,,
-0.61,-95.06,,,
-0.56,-95.06,,,
-0.51,-95.04,,,
-0.46,-95.04,,,
-0.4,-95.04,,,
-0.33,-95.04,,,
-0.27,-95.05,,,
-0.2,-95.03,,,
-0.15,-95.03,,,
-0.09,-95.01,,,
-0.03,-94.99,,,
0.02,-94.96,,,
0.09,-94.94,,,
0.15,-94.92,,,
0.2,-94.9,,,
0.26,-94.89,,,
0.31,-94.88,,,
0.37,-94.86,,,
0.42,-94.85,,,
0.49,-94.82,,,
0.55,-94.81,,,
0.61,-94.78,,,
0.66,-94.76,,,
0.71,-94.73,,,
0.75,-94.73,,,
0.79,-94.71,,,
0.81,-94.69,,,
0.83,-94.65,,,
0.85,-94.61,,,
0.87,-94.57,,,
0.87,-94.53,,,
0.87,-94.5,,,
0.87,-94.46,,,
0.88,-94.42,,,
0.87,-94.4,,,
0.85,-94.39,,,
0.82,-94.37,,,
0.8,-94.37,,,
0.79,-94.34,,,
0.8,-94.32,,,
0.79,-94.3,,,
0.78,-94.27,,,
0.77,-94.22,,,
0.75,-94.18,,,
0.73,-94.15,,,
0.7,-94.1,,,
0.68,-94.06,,,
0.65,-94.01,,,
0.59,-93.96,,,
0.54,-93.91,,,
0.52,-93.88,,,
0.48,-93.85,,,
0.44,-93.82,,,
0.38,-93.8,,,
0.32,-93.79,,,
0.28,-93.79,,,
0.2,-93.79,,,
0.13,-93.78,,,
0.09,-93.79,,,
0.04,-93.78,,,
0,-93.76,,,
-0.05,-93.75,,,
-0.11,-93.72,,,
-0.16,-93.68,,,
-0.22,-93.64,,,
-0.24,-93.61,,,
-0.3,-93.57,,,
-0.35,-93.52,,,
-0.4,-93.49,,,
-0.46,-93.46,,,
-0.56,-93.42,,,
-0.65,-93.39,,,
-0.73,-93.36,,,
-0.82,-93.33,,,
-0.91,-93.29,,,
-1,-93.25,,,
-1.08,-93.22,,,
-1.2,-93.15,,,
-1.32,-93.11,,,
-1.43,-93.06,,,
-1.54,-93.02,,,
-1.66,-92.98,,,
-1.76,-92.93,,,
-1.88,-92.87,,,
-2.02,-92.82,,,
-2.14,-92.77,,,
-2.26,-92.74,,,
-2.38,-92.69,,,
-2.5,-92.65,,,
-2.63,-92.62,,,
-2.76,-92.58,,,
-2.9,-92.57,,,
-3.03,-92.55,,,
-3.15,-92.51,,,
-3.31,-92.49,,,
-3.45,-92.46,,,
-3.57,-92.43,,,
-3.72,-92.39,,,
-3.86,-92.35,,,
-4,-92.32,,,
-4.15,-92.28,,,
-4.3,-92.24,,,
-4.44,-92.2,,,
-4.59,-92.17,,,
-4.75,-92.14,,,
-4.89,-92.11,,,
-5.05,-92.09,,,
-5.21,-92.08,,,
-5.37,-92.08,,,
-5.53,-92.09,,,
-5.67,-92.1,,,
-5.82,-92.12,,,
-5.96,-92.14,,,
-6.11,-92.17,,,
-6.24,-92.18,,,
-6.33,-92.16,,,
-6.45,-92.16,,,
-6.56,-92.14,,,
-6.68,-92.14,,,
-6.8,-92.15,,,
-6.91,-92.15,,,
-7.02,-92.15,,,
-7.13,-92.15,,,
-7.24,-92.16,,,
-7.35,-92.17,,,
-7.46,-92.18,,,
-7.57,-92.2,,,
-7.67,-92.21,,,
-7.78,-92.23,,,
-7.89,-92.27,,,
-7.98,-92.28,,,
-8.08,-92.3,,,
-8.18,-92.34,,,
-8.28,-92.37,,,
-8.36,-92.41,,,
-8.44,-92.45,,,
-8.52,-92.5,,,
-8.57,-92.54,,,
-8.63,-92.58,,,
-8.67,-92.62,,,
-8.71,-92.67,,,
-8.74,-92.71,,,
-8.78,-92.73,,,
-8.81,-92.77,,,
-8.84,-92.78,,,
-8.87,-92.8,,,
-8.9,-92.82,,,
-8.93,-92.84,,,
-8.97,-92.86,,,
-9.02,-92.88,,,
-9.05,-92.93,,,
-9.1,-92.97,,,
-9.13,-93.02,,,
-9.15,-93.02,,,
-9.18,-93.05,,,
-9.22,-93.11,,,
-9.21,-93.13,,,
-9.22,-93.16,,,
-9.21,-93.21,,,
-9.2,-93.23,,,
-9.17,-93.27,,,
-9.15,-93.29,,,
-9.1,-93.3,,,
-9.08,-93.34,,,
-9.06,-93.36,,,
-9.03,-93.41,,,
-9,-93.46,,,
-8.97,-93.51,,,
-8.94,-93.56,,,
-8.92,-93.61,,,
-8.88,-93.66,,,
-8.83,-93.72,,,
-8.76,-93.77,,,
-8.66,-93.81,,,
-8.59,-93.85,,,
-8.51,-93.87,,,
-8.44,-93.91,,,
-8.36,-93.95,,,
-8.29,-93.98,,,
-8.22,-94.01,,,
-8.14,-94.05,,,
-8.06,-94.09,,,
-7.96,-94.13,,,
-7.9,-94.2,,,
-7.8,-94.23,,,
-7.69,-94.28,,,
-7.59,-94.33,,,
-7.49,-94.36,,,
-7.38,-94.39,,,
-7.28,-94.41,,,
-7.18,-94.42,,,
-7.06,-94.43,,,
-6.94,-94.43,,,
-6.83,-94.44,,,
-6.75,-94.46,,,
-6.64,-94.47,,,
-6.53,-94.49,,,
-6.42,-94.51,,,
-6.3,-94.55,,,
-6.21,-94.59,,,
-6.1,-94.63,,,
-5.99,-94.68,,,
-5.84,-94.72,,,
-5.71,-94.77,,,
-5.58,-94.8,,,
-5.44,-94.84,,,
-5.31,-94.89,,,
-5.18,-94.93,,,
-5.07,-94.96,,,
-4.95,-95,,,
-4.83,-95.03,,,
-4.71,-95.06,,,
-4.58,-95.1,,,
-4.44,-95.13,,,
-4.31,-95.15,,,
-4.19,-95.16,,,
-4.07,-95.17,,,
-3.96,-95.19,,,
-3.82,-95.23,,,
-3.69,-95.27,,,
-3.57,-95.31,,,
-3.44,-95.33,,,
-3.3,-95.37,,,
-3.17,-95.41,,,
-3.04,-95.46,,,
-2.91,-95.48,,,
-2.76,-95.51,,,
-2.61,-95.53,,,
-2.46,-95.55,,,
-2.31,-95.56,,,
-2.17,-95.58,,,
-2.03,-95.59,,,
-1.9,-95.6,,,
-1.77,-95.61,,,
-1.65,-95.63,,,
-1.52,-95.64,,,
-1.41,-95.65,,,
-1.29,-95.64,,,
-1.17,-95.64,,,
-1.06,-95.65,,,
-0.94,-95.65,,,
-0.82,-95.63,,,
-0.71,-95.62,,,
-0.62,-95.62,,,
-0.53,-95.61,,,
-0.42,-95.59,,,
-0.31,-95.57,,,
-0.2,-95.57,,,
-0.1,-95.54,,,
-0.03,-95.5,,,
0.02,-95.45,,,
0.07,-95.42,,,
0.14,-95.39,,,
0.21,-95.37,,,
0.28,-95.35,,,
0.36,-95.33,,,
0.44,-95.3,,,
0.52,-95.28,,,
0.59,-95.27,,,
0.67,-95.26,,,
0.76,-95.24,,,
0.83,-95.22,,,
0.9,-95.2,,,
0.98,-95.16,,,
1.05,-95.13,,,
1.13,-95.08,,,
1.18,-95.04,,,
1.25,-95.01,,,
1.33,-94.96,,,
1.4,-94.93,,,
1.47,-94.88,,,
1.52,-94.85,,,
1.57,-94.81,,,
1.59,-94.79,,,
1.63,-94.77,,,
