KalmanPitch,KalmanRoll,,,
0.28,93.93,,,
0.09,93.93,,,
-0.08,93.93,,,
-0.25,93.94,,,
-0.43,93.97,,,
-0.62,93.98,,,
-0.8,94.01,,,
-1,94.01,,,
-1.19,94.02,,,
-1.39,94.04,,,
-1.6,94.06,,,
-1.82,94.08,,,
-2.03,94.12,,,
-2.25,94.14,,,
-2.48,94.17,,,
-2.72,94.21,,,
-2.96,94.23,,,
-3.18,94.27,,,
-3.4,94.3,,,
-3.61,94.33,,,
-3.81,94.37,,,
-4,94.41,,,
-4.19,94.44,,,
-4.36,94.49,,,
-4.51,94.52,,,
-4.66,94.54,,,
-4.8,94.58,,,
-4.93,94.62,,,
-5.06,94.63,,,
-5.18,94.65,,,
-5.3,94.67,,,
-5.43,94.68,,,
-5.57,94.69,,,
-5.7,94.71,,,
-5.83,94.74,,,
-5.95,94.77,,,
-6.06,94.81,,,
-6.16,94.86,,,
-6.25,94.9,,,
-6.31,94.95,,,
-6.34,95.01,,,
-6.35,95.07,,,
-6.32,95.15,,,
-6.28,95.22,,,
-6.2,95.27,,,
-6.12,95.33,,,
-6.03,95.39,,,
-5.93,95.43,,,
-5.82,95.46,,,
-5.68,95.48,,,
-5.55,95.5,,,
-5.42,95.52,,,
-5.29,95.53,,,
-5.15,95.55,,,
-5.01,95.56,,,
-4.87,95.56,,,
-4.73,95.57,,,
-4.64,95.6,,,
-4.53,95.63,,,
-4.42,95.65,,,
-4.29,95.66,,,
-4.18,95.66,,,
-4.1,95.67,,,
-4.02,95.68,,,
-3.91,95.68,,,
-3.78,95.68,,,
-3.64,95.68,,,
-3.49,95.69,,,
-3.33,95.7,,,
-3.15,95.72,,,
-2.96,95.74,,,
-2.82,95.77,,,
-2.64,95.75,,,
-2.4,95.69,,,
-2.17,95.63,,,
-1.98,95.58,,,
-1.87,95.53,,,
-1.82,95.48,,,
-1.82,95.44,,,
-1.83,95.42,,,
-1.83,95.43,,,
-1.84,95.43,,,
-1.85,95.43,,,
-1.85,95.43,,,
-1.86,95.44,,,
-1.87,95.44,,,
-1.88,95.44,,,
-1.89,95.44,,,
-1.9,95.44,,,
-1.9,95.44,,,
-1.91,95.44,,,
-1.92,95.44,,,
-1.93,95.44,,,
-1.94,95.44,,,
-1.94,95.45,,,
-1.95,95.45,,,
-1.96,95.45,,,
-1.97,95.45,,,
-1.97,95.45,,,
-1.98,95.45,,,
-1.99,95.45,,,
-2,95.45,,,
-2,95.46,,,
-2.01,95.46,,,
-2.02,95.46,,,
-2.03,95.46,,,
-2.03,95.46,,,
-2.04,95.46,,,
-2.05,95.46,,,
-2.06,95.46,,,
-2.06,95.46,,,
-2.07,95.46,,,
-2.08,95.46,,,
-2.09,95.46,,,
-2.09,95.47,,,
-2.1,95.47,,,
-2.11,95.47,,,
-2.11,95.47,,,
-2.12,95.47,,,
-2.13,95.47,,,
-2.14,95.47,,,
-2.14,95.47,,,
-2.15,95.47,,,
-2.16,95.47,,,
-2.16,95.47,,,
-2.17,95.47,,,
-2.18,95.47,,,
-2.18,95.47,,,
-2.19,95.47,,,
-2.2,95.47,,,
-2.2,95.47,,,
-2.21,95.48,,,
-2.22,95.48,,,
-2.22,95.48,,,
-2.23,95.48,,,
-2.23,95.48,,,
-2.24,95.48,,,
-2.25,95.48,,,
-2.25,95.48,,,
-2.26,95.48,,,
-2.27,95.48,,,
-2.27,95.48,,,
-2.28,95.48,,,
-2.28,95.48,,,
-2.29,95.48,,,
-2.3,95.48,,,
-2.3,95.48,,,
-2.31,95.48,,,
-2.31,95.49,,,
-2.32,95.49,,,
-2.33,95.49,,,
-2.33,95.49,,,
-2.34,95.49,,,
-2.34,95.49,,,
-2.35,95.49,,,
-2.35,95.49,,,
-2.36,95.49,,,
-2.37,95.49,,,
-2.37,95.49,,,
-2.38,95.49,,,
-2.38,95.5,,,
-2.39,95.5,,,
-2.39,95.5,,,
-2.4,95.5,,,
-2.4,95.5,,,
-2.41,95.5,,,
-2.41,95.5,,,
-2.42,95.5,,,
-2.42,95.5,,,
-2.43,95.5,,,
-2.44,95.5,,,
-2.44,95.51,,,
-2.45,95.51,,,
-2.45,95.51,,,
-2.46,95.51,,,
-2.46,95.51,,,
-2.47,95.51,,,
-2.47,95.51,,,
-2.48,95.51,,,
-2.48,95.51,,,
-2.49,95.52,,,
-2.49,95.52,,,
-2.5,95.52,,,
-2.5,95.52,,,
-2.51,95.52,,,
-2.51,95.52,,,
-2.52,95.52,,,
-2.52,95.52,,,
-2.53,95.52,,,
-2.53,95.52,,,
-2.53,95.53,,,
-2.54,95.53,,,
-2.54,95.53,,,
-2.55,95.53,,,
-2.55,95.53,,,
-2.56,95.53,,,
-2.56,95.53,,,
-2.57,95.53,,,
-2.57,95.53,,,
-2.58,95.53,,,
-2.58,95.54,,,
-2.59,95.54,,,
-2.59,95.54,,,
-2.6,95.54,,,
-2.6,95.54,,,
-2.61,95.54,,,
-2.61,95.54,,,
-2.61,95.54,,,
-2.62,95.54,,,
-2.62,95.54,,,
-2.62,95.54,,,
-2.63,95.54,,,
-2.63,95.54,,,
-2.63,95.54,,,
-2.64,95.54,,,
-2.64,95.54,,,
-2.64,95.54,,,
-2.65,95.54,,,
-2.65,95.55,,,
-2.66,95.55,,,
-2.66,95.55,,,
-2.67,95.55,,,
-2.68,95.55,,,
-2.68,95.55,,,
-2.69,95.55,,,
-2.69,95.55,,,
-2.69,95.55,,,
-2.7,95.55,,,
-2.7,95.55,,,
-2.7,95.55,,,
-2.7,95.55,,,
-2.71,95.55,,,
-2.71,95.55,,,
-2.72,95.55,,,
-2.72,95.55,,,
-2.72,95.55,,,
-2.73,95.55,,,
-2.73,95.55,,,
-2.74,95.55,,,
-2.74,95.55,,,
-2.75,95.55,,,
-2.75,95.56,,,
-2.76,95.56,,,
-2.76,95.56,,,
-2.76,95.56,,,
-2.77,95.56,,,
-2.77,95.56,,,
-2.77,95.56,,,
-2.77,95.55,,,
-2.78,95.55,,,
-2.78,95.55,,,
-2.78,95.55,,,
-2.79,95.56,,,
-2.79,95.56,,,
-2.79,95.56,,,
-2.8,95.56,,,
-2.8,95.56,,,
-2.8,95.56,,,
-2.81,95.56,,,
-2.81,95.57,,,
-2.81,95.57,,,
-2.82,95.57,,,
-2.82,95.57,,,
-2.83,95.57,,,
-2.83,95.57,,,
-2.83,95.57,,,
-2.83,95.57,,,
-2.84,95.57,,,
-2.84,95.57,,,
-2.84,95.57,,,
-2.85,95.57,,,
-2.85,95.57,,,
-2.86,95.57,,,
-2.86,95.57,,,
-2.86,95.57,,,
-2.86,95.57,,,
-2.87,95.57,,,
-2.87,95.57,,,
-2.87,95.57,,,
-2.88,95.57,,,
-2.88,95.57,,,
-2.88,95.57,,,
-2.88,95.57,,,
-2.89,95.57,,,
-2.89,95.57,,,
-2.89,95.57,,,
-2.89,95.57,,,
-2.9,95.57,,,
-2.9,95.57,,,
-2.9,95.57,,,
-2.91,95.57,,,
-2.91,95.57,,,
-2.91,95.57,,,
-2.91,95.57,,,
-2.92,95.57,,,
-2.92,95.57,,,
-2.92,95.58,,,
-2.93,95.58,,,
-2.93,95.58,,,
-2.93,95.58,,,
-2.94,95.58,,,
-2.94,95.58,,,
-2.95,95.58,,,
-2.95,95.58,,,
-2.95,95.58,,,
-2.95,95.58,,,
-2.96,95.58,,,
-2.96,95.58,,,
-2.96,95.58,,,
-2.97,95.58,,,
-2.97,95.58,,,
-2.97,95.58,,,
-2.97,95.58,,,
-2.98,95.58,,,
-2.98,95.58,,,
-2.98,95.58,,,
-2.98,95.59,,,
-2.99,95.59,,,
-2.99,95.59,,,
-2.99,95.59,,,
-2.99,95.59,,,
-2.99,95.59,,,
-3,95.59,,,
-3,95.59,,,
-3,95.59,,,
-3,95.59,,,
-3,95.59,,,
-3.01,95.59,,,
-3.01,95.59,,,
-3.01,95.59,,,
-3.01,95.59,,,
-3.02,95.59,,,
-3.02,95.59,,,
-3.02,95.59,,,
-3.02,95.59,,,
-3.03,95.6,,,
-3.03,95.6,,,
-3.03,95.6,,,
-3.03,95.6,,,
-3.03,95.6,,,
-3.04,95.6,,,
-3.04,95.6,,,
-3.04,95.6,,,
-3.04,95.6,,,
-3.04,95.6,,,
-3.05,95.6,,,
-3.05,95.6,,,
-3.05,95.6,,,
-3.05,95.6,,,
-3.06,95.6,,,
-3.06,95.6,,,
-3.06,95.6,,,
-3.06,95.6,,,
-3.07,95.6,,,
-3.07,95.6,,,
-3.07,95.6,,,
-3.07,95.6,,,
-3.08,95.6,,,
-3.08,95.6,,,
-3.08,95.6,,,
-3.08,95.6,,,
-3.08,95.6,,,
-3.09,95.6,,,
-3.09,95.6,,,
-3.09,95.6,,,
-3.09,95.6,,,
-3.1,95.6,,,
-3.1,95.6,,,
-3.1,95.6,,,
-3.1,95.6,,,
-3.1,95.6,,,
-3.11,95.6,,,
-3.11,95.6,,,
-3.11,95.6,,,
-3.11,95.6,,,
-3.11,95.6,,,
-3.11,95.61,,,
-3.11,95.61,,,
-3.12,95.61,,,
-3.12,95.6,,,
-3.12,95.6,,,
-3.12,95.6,,,
-3.12,95.6,,,
-3.13,95.6,,,
-3.13,95.6,,,
-3.13,95.6,,,
-3.13,95.6,,,
-3.13,95.6,,,
-3.13,95.61,,,
-3.14,95.61,,,
-3.14,95.61,,,
-3.14,95.6,,,
-3.14,95.6,,,
-3.14,95.6,,,
-3.14,95.6,,,
-3.15,95.6,,,
-3.15,95.6,,,
-3.15,95.6,,,
-3.15,95.6,,,
