79.84,48.61,223.51,,,,,
79.86,48.71,223.51,,,,,
79.9,48.84,223.5,,,,,
79.91,49.13,223.49,,,,,
79.94,49.3,223.48,,,,,
79.95,49.69,223.46,,,,,
79.97,50.02,223.43,,,,,
79.99,50.33,223.4,,,,,
80,50.66,223.36,,,,,
80.01,51.08,223.32,,,,,
80.02,51.53,223.28,,,,,
80.01,52,223.25,,,,,
80.02,52.46,223.2,,,,,
80.01,52.86,223.15,,,,,
80.03,53.2,223.1,,,,,
80.04,53.61,223.05,,,,,
80.07,54.01,223,,,,,
80.08,54.39,222.94,,,,,
80.09,54.75,222.88,,,,,
80.1,55.11,222.82,,,,,
80.11,55.49,222.76,,,,,
80.13,55.89,222.7,,,,,
80.14,56.3,222.63,,,,,
80.14,56.71,222.56,,,,,
80.14,57.2,222.51,,,,,
80.16,57.57,222.47,,,,,
80.17,58.02,222.4,,,,,
80.17,58.45,222.34,,,,,
80.17,58.79,222.26,,,,,
80.15,59.2,222.18,,,,,
80.12,59.6,222.12,,,,,
80.08,60.03,222.06,,,,,
80.04,60.42,221.98,,,,,
79.99,60.83,221.9,,,,,
79.93,61.24,221.83,,,,,
79.88,61.65,221.76,,,,,
79.83,62.04,221.69,,,,,
79.79,62.44,221.62,,,,,
79.76,62.83,221.56,,,,,
79.74,63.3,221.51,,,,,
79.72,63.76,221.43,,,,,
79.7,64.21,221.36,,,,,
79.66,64.67,221.28,,,,,
79.63,65.11,221.2,,,,,
79.6,65.55,221.13,,,,,
79.59,66.03,221.06,,,,,
79.58,66.51,220.99,,,,,
79.56,66.98,220.94,,,,,
79.55,67.42,220.86,,,,,
79.53,67.88,220.78,,,,,
79.5,68.31,220.71,,,,,
79.47,68.72,220.64,,,,,
79.46,69.18,220.57,,,,,
79.43,69.64,220.5,,,,,
79.39,70.09,220.42,,,,,
79.33,70.54,220.34,,,,,
79.27,70.99,220.26,,,,,
79.22,71.46,220.19,,,,,
79.18,71.94,220.11,,,,,
79.14,72.44,220.03,,,,,
79.09,72.92,219.93,,,,,
79.04,73.38,219.84,,,,,
78.99,73.88,219.76,,,,,
78.95,74.38,219.68,,,,,
78.89,74.89,219.59,,,,,
78.84,75.42,219.49,,,,,
78.8,75.96,219.4,,,,,
78.77,76.53,219.31,,,,,
78.72,77.07,219.23,,,,,
78.69,77.63,219.14,,,,,
78.67,78.19,219.07,,,,,
78.64,78.75,219,,,,,
78.62,79.3,218.93,,,,,
78.59,79.85,218.86,,,,,
78.56,80.4,218.78,,,,,
78.52,80.92,218.7,,,,,
78.48,81.46,218.62,,,,,
78.45,82.02,218.53,,,,,
78.42,82.57,218.45,,,,,
78.41,83.13,218.37,,,,,
78.38,83.69,218.28,,,,,
78.36,84.25,218.19,,,,,
78.34,84.82,218.11,,,,,
78.34,85.41,218.03,,,,,
78.33,86.02,217.96,,,,,
78.32,86.64,217.88,,,,,
78.31,87.28,217.8,,,,,
78.31,86.05,217.73,,,,,
78.32,84.89,217.65,,,,,
78.33,83.73,217.57,,,,,
78.34,82.58,217.5,,,,,
78.35,81.57,217.42,,,,,
78.36,80.47,217.34,,,,,
78.37,79.4,217.27,,,,,
78.37,78.41,217.19,,,,,
78.39,77.49,217.12,,,,,
78.4,76.57,217.05,,,,,
78.4,75.67,216.97,,,,,
78.41,74.79,216.9,,,,,
78.42,73.86,216.82,,,,,
78.42,73.03,216.76,,,,,
78.43,72.23,216.69,,,,,
78.42,71.49,216.62,,,,,
78.42,70.74,216.56,,,,,
78.41,69.99,216.49,,,,,
78.4,69.25,216.41,,,,,
78.39,68.53,216.36,,,,,
78.38,67.8,216.3,,,,,
78.38,67.03,216.26,,,,,
78.37,66.35,216.23,,,,,
78.36,65.66,216.18,,,,,
78.34,64.98,216.14,,,,,
78.33,64.34,216.12,,,,,
78.31,63.71,216.1,,,,,
78.31,63.09,216.08,,,,,
78.3,62.44,216.06,,,,,
78.28,61.76,216.05,,,,,
78.27,61.06,216.03,,,,,
78.26,60.34,216.01,,,,,
78.26,59.63,215.98,,,,,
78.25,58.88,215.97,,,,,
78.25,58.14,215.96,,,,,
78.24,57.38,215.97,,,,,
78.25,56.67,215.99,,,,,
78.24,55.92,215.99,,,,,
78.24,55.17,215.98,,,,,
78.26,54.44,216.01,,,,,
78.27,53.68,216.04,,,,,
78.28,52.98,216.05,,,,,
78.3,52.28,216.07,,,,,
78.32,51.55,216.1,,,,,
78.34,50.88,216.12,,,,,
78.37,50.15,216.15,,,,,
78.39,49.35,216.18,,,,,
78.41,48.56,216.21,,,,,
78.44,47.74,216.24,,,,,
78.47,46.92,216.29,,,,,
78.5,45.99,216.34,,,,,
78.53,45.09,216.39,,,,,
78.55,44.2,216.44,,,,,
78.56,43.32,216.5,,,,,
78.59,42.41,216.55,,,,,
78.61,41.52,216.6,,,,,
78.65,40.7,216.66,,,,,
78.68,40.02,216.73,,,,,
78.72,39.35,216.8,,,,,
78.77,38.59,216.86,,,,,
78.82,37.89,216.91,,,,,
78.87,37.01,216.97,,,,,
78.92,36,217.02,,,,,
78.97,34.89,217.1,,,,,
79.02,33.65,217.17,,,,,
79.06,34.23,217.23,,,,,
79.11,34.77,217.3,,,,,
79.15,35.33,217.38,,,,,
79.19,35.88,217.46,,,,,
79.25,36.45,217.53,,,,,
79.3,35.31,217.6,,,,,
79.36,34.1,217.66,,,,,
79.42,33.88,217.73,,,,,
79.48,33.22,217.78,,,,,
79.53,33.61,217.83,,,,,
79.59,33.88,217.89,,,,,
79.64,34.04,217.95,,,,,
79.7,33.78,217.99,,,,,
79.74,33.98,218.04,,,,,
79.8,34.06,218.08,,,,,
79.82,34.26,218.13,,,,,
79.85,34.56,218.19,,,,,
79.87,34.75,218.25,,,,,
79.89,34.95,218.29,,,,,
79.92,35.15,218.33,,,,,
79.94,35.33,218.37,,,,,
79.96,35.48,218.41,,,,,
79.99,35.65,218.45,,,,,
80.01,35.79,218.49,,,,,
80.03,35.85,218.52,,,,,
80.05,35.84,218.56,,,,,
80.07,35.88,218.6,,,,,
80.09,35.86,218.64,,,,,
80.1,35.81,218.67,,,,,
80.11,35.7,218.71,,,,,
80.12,35.48,218.75,,,,,
80.12,35.3,218.78,,,,,
80.12,35.14,218.82,,,,,
80.13,35.01,218.85,,,,,
80.13,34.88,218.89,,,,,
80.13,34.83,218.92,,,,,
80.13,34.84,218.95,,,,,
80.13,34.85,218.97,,,,,
80.12,34.84,219.02,,,,,
80.11,34.89,219.06,,,,,
80.1,34.98,219.09,,,,,
80.09,35.11,219.12,,,,,
80.07,35.26,219.15,,,,,
80.05,35.37,219.18,,,,,
80.04,35.45,219.22,,,,,
80.01,35.55,219.26,,,,,
80,35.69,219.28,,,,,
79.98,35.84,219.31,,,,,
79.97,35.93,219.34,,,,,
79.96,35.98,219.37,,,,,
79.95,36.03,219.38,,,,,
79.93,36.05,219.4,,,,,
79.92,36.06,219.43,,,,,
79.91,36.01,219.45,,,,,
79.91,36.02,219.48,,,,,
79.92,36.11,219.52,,,,,
79.91,36.18,219.52,,,,,
79.92,36.24,219.53,,,,,
79.92,36.28,219.55,,,,,
79.92,36.35,219.57,,,,,
79.91,36.41,219.57,,,,,
79.9,36.63,219.57,,,,,
79.87,36.84,219.58,,,,,
79.84,37.03,219.58,,,,,
79.82,37.28,219.61,,,,,
79.79,37.53,219.63,,,,,
79.79,37.78,219.62,,,,,
79.78,38.08,219.6,,,,,
79.72,38.5,219.58,,,,,
79.66,38.86,219.55,,,,,
79.63,39.23,219.54,,,,,
79.61,39.62,219.53,,,,,
79.59,40.05,219.52,,,,,
79.57,40.47,219.51,,,,,
79.55,40.86,219.5,,,,,
79.54,41.27,219.49,,,,,
79.54,41.68,219.46,,,,,
79.55,42.05,219.42,,,,,
79.56,42.39,219.39,,,,,
79.56,42.76,219.35,,,,,
79.58,43.03,219.31,,,,,
79.59,43.41,219.27,,,,,
79.6,43.84,219.23,,,,,
79.6,44.24,219.2,,,,,
79.6,44.62,219.14,,,,,
79.6,45.02,219.09,,,,,
79.58,45.43,219.03,,,,,
79.57,45.83,218.98,,,,,
79.56,46.2,218.93,,,,,
79.55,46.65,218.89,,,,,
79.52,47.08,218.84,,,,,
79.5,47.5,218.8,,,,,
79.47,47.99,218.75,,,,,
79.43,48.48,218.7,,,,,
79.38,48.98,218.64,,,,,
79.32,49.5,218.58,,,,,
79.28,49.99,218.52,,,,,
79.24,50.5,218.46,,,,,
79.2,51.01,218.4,,,,,
79.15,51.55,218.34,,,,,
79.11,52.06,218.28,,,,,
79.07,52.58,218.22,,,,,
79.04,53.11,218.16,,,,,
79.02,53.71,218.1,,,,,
79.02,54.25,218.04,,,,,
78.99,54.81,217.97,,,,,
78.96,55.33,217.91,,,,,
78.93,55.86,217.84,,,,,
78.9,56.36,217.77,,,,,
78.86,56.86,217.7,,,,,
78.81,57.36,217.64,,,,,
78.76,57.85,217.58,,,,,
78.69,58.35,217.51,,,,,
78.63,58.88,217.45,,,,,
78.57,59.42,217.39,,,,,
78.5,59.98,217.34,,,,,
78.42,60.53,217.25,,,,,
78.35,61.11,217.19,,,,,
78.29,61.71,217.12,,,,,
78.24,62.3,217.05,,,,,
78.19,62.94,217,,,,,
78.15,63.59,216.93,,,,,
78.12,64.22,216.86,,,,,
78.1,64.88,216.79,,,,,
78.08,65.53,216.73,,,,,
78.07,66.18,216.66,,,,,
78.04,66.81,216.59,,,,,
78.03,67.44,216.52,,,,,
78.03,68.12,216.46,,,,,
78.02,68.73,216.4,,,,,
78.02,69.34,216.32,,,,,
78.02,70,216.25,,,,,
78.01,70.61,216.17,,,,,
77.98,71.23,216.1,,,,,
77.96,71.82,216.04,,,,,
77.95,72.45,215.97,,,,,
77.94,73.13,215.91,,,,,
77.94,73.81,215.85,,,,,
77.96,72.68,215.78,,,,,
77.98,71.53,215.73,,,,,
77.99,70.44,215.67,,,,,
78.01,69.39,215.62,,,,,
78.03,68.38,215.56,,,,,
78.04,67.39,215.5,,,,,
78.05,66.48,215.44,,,,,
78.07,65.55,215.39,,,,,
78.08,64.65,215.33,,,,,
78.09,63.77,215.27,,,,,
78.1,62.93,215.21,,,,,
78.11,62.17,215.16,,,,,
78.11,61.44,215.11,,,,,
78.12,60.67,215.06,,,,,
78.12,59.94,215,,,,,
78.12,59.21,214.96,,,,,
78.12,58.48,214.91,,,,,
78.13,57.73,214.87,,,,,
78.15,56.97,214.82,,,,,
78.15,56.33,214.77,,,,,
78.14,55.72,214.72,,,,,
78.12,55.13,214.68,,,,,
78.1,54.54,214.65,,,,,
78.08,53.97,214.61,,,,,
78.04,53.39,214.59,,,,,
78.01,52.79,214.56,,,,,
77.98,52.19,214.54,,,,,
77.96,51.57,214.52,,,,,
77.94,50.91,214.51,,,,,
77.94,50.26,214.5,,,,,
77.94,49.61,214.48,,,,,
77.94,48.92,214.47,,,,,
77.93,48.19,214.45,,,,,
77.93,47.42,214.44,,,,,
77.95,46.71,214.43,,,,,
77.96,45.97,214.43,,,,,
77.96,45.15,214.42,,,,,
77.98,44.3,214.42,,,,,
78,43.53,214.43,,,,,
78.01,42.76,214.44,,,,,
78.03,42.03,214.46,,,,,
78.05,41.25,214.47,,,,,
78.07,40.42,214.48,,,,,
78.09,39.65,214.49,,,,,
78.11,38.8,214.52,,,,,
78.13,37.91,214.54,,,,,
78.15,37.01,214.57,,,,,
78.18,36.08,214.61,,,,,
78.22,35.18,214.65,,,,,
78.24,34.19,214.68,,,,,
78.27,33.13,214.71,,,,,
78.29,32.04,214.76,,,,,
78.32,30.95,214.8,,,,,
78.35,31.7,214.85,,,,,
78.38,30.59,214.88,,,,,
78.4,29.49,214.93,,,,,
78.42,28.37,214.99,,,,,
78.45,27.28,215.03,,,,,
78.48,26.22,215.07,,,,,
78.5,25.16,215.11,,,,,
78.53,24.09,215.16,,,,,
78.57,23.21,215.2,,,,,
78.61,22.29,215.28,,,,,
78.66,21.43,215.34,,,,,
78.71,20.59,215.4,,,,,
78.76,19.62,215.46,,,,,
78.81,18.7,215.51,,,,,
78.85,17.83,215.57,,,,,
78.9,17.16,215.63,,,,,
78.95,16.49,215.7,,,,,
79.01,15.85,215.77,,,,,
79.06,15.45,215.84,,,,,
79.1,15.02,215.92,,,,,
79.15,14.71,215.99,,,,,
79.19,14.38,216.05,,,,,
79.24,13.94,216.12,,,,,
79.28,13.54,216.2,,,,,
79.33,13.44,216.28,,,,,
79.37,13.33,216.36,,,,,
79.41,13.08,216.44,,,,,
79.45,12.93,216.51,,,,,
79.5,12.8,216.59,,,,,
79.54,12.87,216.65,,,,,
79.57,12.94,216.71,,,,,
79.61,12.77,216.78,,,,,
79.65,12.72,216.85,,,,,
79.69,12.68,216.91,,,,,
79.72,12.69,216.97,,,,,
79.74,12.62,217.02,,,,,
79.76,12.57,217.07,,,,,
79.79,12.5,217.11,,,,,
79.8,12.37,217.16,,,,,
79.82,12.26,217.2,,,,,
79.82,12.08,217.25,,,,,
79.82,11.87,217.3,,,,,
79.83,11.69,217.35,,,,,
79.83,11.49,217.41,,,,,
79.84,11.29,217.45,,,,,
79.84,11.16,217.5,,,,,
79.84,11.04,217.54,,,,,
79.85,11.08,217.58,,,,,
79.85,11.24,217.62,,,,,
79.84,11.39,217.67,,,,,
79.83,11.57,217.71,,,,,
79.81,11.79,217.76,,,,,
79.79,12.04,217.81,,,,,
79.77,12.24,217.85,,,,,
79.75,12.46,217.89,,,,,
79.73,12.68,217.94,,,,,
79.72,12.91,217.98,,,,,
79.7,13.1,218.01,,,,,
79.69,13.33,218.05,,,,,
79.66,13.57,218.1,,,,,
79.65,13.78,218.14,,,,,
79.63,13.99,218.17,,,,,
79.61,14.18,218.21,,,,,
79.6,14.37,218.25,,,,,
79.59,14.38,218.29,,,,,
79.59,14.47,218.32,,,,,
79.59,14.55,218.35,,,,,
79.57,14.57,218.38,,,,,
79.57,14.57,218.41,,,,,
79.55,14.58,218.43,,,,,
79.54,14.75,218.44,,,,,
79.51,15.01,218.46,,,,,
79.46,15.34,218.47,,,,,
79.42,15.59,218.49,,,,,
79.41,15.72,218.51,,,,,
79.4,15.95,218.53,,,,,
79.36,16.21,218.54,,,,,
79.33,16.5,218.54,,,,,
79.3,16.87,218.55,,,,,
79.26,17.15,218.55,,,,,
79.26,17.47,218.55,,,,,
79.25,17.77,218.55,,,,,
79.22,18.02,218.54,,,,,
79.2,18.38,218.53,,,,,
79.19,18.75,218.51,,,,,
79.17,19.03,218.49,,,,,
79.16,19.37,218.47,,,,,
79.12,19.76,218.45,,,,,
79.09,20.21,218.42,,,,,
79.05,20.66,218.38,,,,,
79.01,21.1,218.34,,,,,
78.96,21.55,218.31,,,,,
78.91,22.01,218.25,,,,,
78.84,22.51,218.2,,,,,
78.79,23.04,218.15,,,,,
78.73,23.53,218.09,,,,,
78.7,24.05,218.04,,,,,
78.65,24.56,217.99,,,,,
78.61,25.08,217.93,,,,,
78.57,25.61,217.87,,,,,
78.53,26.14,217.81,,,,,
78.5,26.65,217.76,,,,,
78.46,27.22,217.7,,,,,
78.41,27.78,217.65,,,,,
78.34,28.35,217.59,,,,,
78.29,28.92,217.54,,,,,
78.24,29.47,217.47,,,,,
78.2,30.03,217.42,,,,,
78.17,30.67,217.37,,,,,
78.12,31.29,217.31,,,,,
78.07,31.93,217.26,,,,,
78.02,32.55,217.21,,,,,
77.97,33.17,217.15,,,,,
77.92,33.85,217.09,,,,,
77.87,34.51,217.03,,,,,
77.82,35.17,216.97,,,,,
77.77,35.85,216.9,,,,,
77.72,36.54,216.84,,,,,
77.68,37.24,216.78,,,,,
77.64,37.95,216.72,,,,,
77.6,38.65,216.67,,,,,
77.57,39.37,216.6,,,,,
77.54,40.09,216.52,,,,,
77.51,40.8,216.44,,,,,
77.47,41.52,216.37,,,,,
77.45,42.28,216.3,,,,,
77.42,43.03,216.24,,,,,
77.39,43.78,216.17,,,,,
77.35,44.53,216.11,,,,,
77.32,45.3,216.05,,,,,
77.29,46.11,215.98,,,,,
77.26,46.91,215.9,,,,,
77.24,47.73,215.84,,,,,
77.22,48.56,215.78,,,,,
77.2,49.39,215.71,,,,,
77.19,48.37,215.64,,,,,
77.18,49.25,215.58,,,,,
77.18,50.11,215.51,,,,,
77.17,50.98,215.44,,,,,
77.18,50.01,215.37,,,,,
77.18,50.89,215.3,,,,,
77.17,51.76,215.25,,,,,
77.15,52.64,215.2,,,,,
77.13,51.61,215.14,,,,,
77.13,50.62,215.09,,,,,
77.11,49.63,215.03,,,,,
77.09,48.7,214.97,,,,,
77.09,47.85,214.9,,,,,
77.08,47.04,214.85,,,,,
77.08,46.28,214.8,,,,,
77.07,45.53,214.74,,,,,
77.06,44.7,214.69,,,,,
77.05,43.94,214.64,,,,,
77.04,43.22,214.59,,,,,
77.04,42.51,214.55,,,,,
77.04,41.84,214.5,,,,,
77.04,41.18,214.46,,,,,
77.04,40.55,214.42,,,,,
77.04,39.94,214.37,,,,,
77.04,39.32,214.33,,,,,
77.04,38.69,214.29,,,,,
77.04,38.1,214.28,,,,,
77.06,37.57,214.25,,,,,
77.04,37.07,214.23,,,,,
77.04,36.52,214.21,,,,,
77.04,35.95,214.19,,,,,
77.02,35.5,214.17,,,,,
77.01,35.04,214.14,,,,,
76.99,34.56,214.13,,,,,
76.99,34.06,214.13,,,,,
76.98,33.54,214.13,,,,,
76.98,33.04,214.13,,,,,
76.98,32.52,214.14,,,,,
76.97,31.92,214.15,,,,,
76.97,31.34,214.18,,,,,
76.99,30.85,214.2,,,,,
76.99,30.32,214.22,,,,,
77.02,29.77,214.26,,,,,
77.04,29.22,214.29,,,,,
77.06,28.59,214.32,,,,,
77.08,27.99,214.38,,,,,
77.1,27.48,214.43,,,,,
77.14,27,214.48,,,,,
77.18,26.45,214.53,,,,,
77.22,25.79,214.59,,,,,
77.26,25.24,214.64,,,,,
77.29,24.68,214.7,,,,,
77.32,24.2,214.76,,,,,
77.35,23.76,214.82,,,,,
77.38,23.31,214.88,,,,,
77.41,22.92,214.94,,,,,
77.43,22.55,215.01,,,,,
77.46,22.19,215.08,,,,,
77.49,21.8,215.15,,,,,
77.52,21.49,215.21,,,,,
77.54,21.19,215.28,,,,,
77.56,20.82,215.35,,,,,
77.59,20.5,215.43,,,,,
77.6,20.17,215.49,,,,,
77.63,19.88,215.56,,,,,
77.63,19.52,215.63,,,,,
77.66,19.24,215.71,,,,,
77.68,18.98,215.79,,,,,
77.71,18.75,215.86,,,,,
77.74,18.58,215.92,,,,,
77.76,18.4,215.99,,,,,
77.79,18.21,216.06,,,,,
77.81,17.92,216.12,,,,,
77.85,17.72,216.19,,,,,
77.88,17.53,216.26,,,,,
77.91,17.24,216.32,,,,,
77.94,17.03,216.38,,,,,
77.98,16.85,216.44,,,,,
78.02,16.75,216.49,,,,,
78.06,16.66,216.53,,,,,
78.1,16.52,216.57,,,,,
78.14,16.38,216.61,,,,,
78.18,16.31,216.65,,,,,
78.22,16.32,216.68,,,,,
78.26,16.27,216.71,,,,,
78.28,16.29,216.74,,,,,
78.31,16.26,216.78,,,,,
78.35,16.35,216.81,,,,,
78.38,16.43,216.84,,,,,
78.38,16.67,216.88,,,,,
78.4,16.95,216.91,,,,,
78.4,17.22,216.94,,,,,
78.4,17.51,216.98,,,,,
78.42,17.78,217.02,,,,,
78.41,18.06,217.06,,,,,
78.39,18.44,217.1,,,,,
78.37,18.83,217.14,,,,,
78.33,19.25,217.17,,,,,
78.28,19.68,217.2,,,,,
78.21,20.14,217.24,,,,,
78.15,20.61,217.28,,,,,
78.07,21.09,217.31,,,,,
78.02,21.57,217.34,,,,,
77.94,22.03,217.37,,,,,
77.87,22.52,217.39,,,,,
77.8,23,217.43,,,,,
77.71,23.5,217.46,,,,,
77.62,24,217.49,,,,,
77.51,24.5,217.52,,,,,
77.39,25.01,217.55,,,,,
77.28,25.52,217.58,,,,,
77.2,26.02,217.6,,,,,
77.16,26.53,217.63,,,,,
77.1,27.02,217.67,,,,,
77.01,27.5,217.71,,,,,
76.88,27.96,217.74,,,,,
76.74,28.44,217.77,,,,,
76.58,28.97,217.8,,,,,
76.41,29.55,217.83,,,,,
76.24,30.19,217.86,,,,,
76.1,30.89,217.89,,,,,
75.97,31.64,217.91,,,,,
75.87,32.42,217.93,,,,,
75.82,33.23,217.96,,,,,
75.77,34.06,217.99,,,,,
75.74,34.91,218.02,,,,,
75.71,35.75,218.06,,,,,
75.71,36.62,218.09,,,,,
75.75,37.5,218.12,,,,,
75.78,37.31,218.14,,,,,
75.82,37.18,218.18,,,,,
75.87,36.96,218.22,,,,,
75.9,36.7,218.26,,,,,
75.91,36.45,218.3,,,,,
75.9,36.29,218.34,,,,,
75.86,36.11,218.38,,,,,
75.83,35.9,218.41,,,,,
75.78,35.7,218.46,,,,,
75.73,35.47,218.51,,,,,
75.67,35.23,218.56,,,,,
75.61,34.98,218.62,,,,,
75.55,34.72,218.68,,,,,
75.49,34.46,218.74,,,,,
75.41,34.18,218.8,,,,,
75.35,33.89,218.86,,,,,
75.28,33.64,218.92,,,,,
75.24,33.42,218.98,,,,,
75.29,33.49,219.04,,,,,
75.34,33.84,219.09,,,,,
75.4,34.2,219.16,,,,,
75.46,34.61,219.22,,,,,
75.53,35.09,219.28,,,,,
75.54,34.64,219.35,,,,,
75.33,34.36,219.39,,,,,
75.19,34.15,219.44,,,,,
75.11,33.84,219.5,,,,,
75.09,33.48,219.56,,,,,
75.12,33.1,219.62,,,,,
75.14,32.81,219.68,,,,,
75.16,32.51,219.74,,,,,
75.17,32.16,219.8,,,,,
75.18,31.85,219.85,,,,,
75.18,31.52,219.89,,,,,
75.16,31.17,219.94,,,,,
75.16,30.83,219.98,,,,,
75.15,30.52,220.02,,,,,
75.16,30.24,220.06,,,,,
75.19,29.97,220.09,,,,,
75.19,29.65,220.13,,,,,
75.22,29.36,220.17,,,,,
75.24,29.03,220.2,,,,,
75.27,28.73,220.23,,,,,
75.3,28.67,220.26,,,,,
75.34,28.58,220.28,,,,,
75.37,28.5,220.3,,,,,
75.4,28.35,220.31,,,,,
75.4,28.55,220.32,,,,,
75.45,28.73,220.33,,,,,
75.48,28.84,220.35,,,,,
75.5,29.18,220.36,,,,,
75.54,29.45,220.36,,,,,
75.57,29.74,220.36,,,,,
75.59,30.06,220.36,,,,,
75.62,30.38,220.34,,,,,
75.65,30.69,220.33,,,,,
75.69,30.94,220.3,,,,,
75.73,31.34,220.27,,,,,
75.75,31.74,220.25,,,,,
75.78,32.16,220.22,,,,,
75.81,32.57,220.19,,,,,
75.82,33,220.15,,,,,
75.8,33.46,220.12,,,,,
75.76,33.94,220.08,,,,,
75.71,34.39,220.02,,,,,
75.63,34.89,219.97,,,,,
75.55,35.39,219.91,,,,,
75.45,35.92,219.85,,,,,
75.37,36.49,219.8,,,,,
75.27,37.04,219.74,,,,,
75.19,37.6,219.69,,,,,
75.11,38.19,219.63,,,,,
75.01,38.79,219.57,,,,,
74.92,39.39,219.51,,,,,
74.84,40.03,219.45,,,,,
74.76,40.65,219.39,,,,,
74.67,41.3,219.33,,,,,
74.59,41.93,219.27,,,,,
74.51,42.59,219.21,,,,,
74.44,43.27,219.15,,,,,
74.38,43.92,219.09,,,,,
74.33,44.59,219.03,,,,,
74.28,45.26,218.97,,,,,
74.22,45.92,218.9,,,,,
74.15,46.56,218.84,,,,,
74.08,47.22,218.78,,,,,
74,47.86,218.71,,,,,
73.9,48.5,218.65,,,,,
73.82,49.18,218.59,,,,,
73.75,49.85,218.53,,,,,
73.68,50.54,218.46,,,,,
73.62,51.23,218.39,,,,,
73.56,51.94,218.34,,,,,
73.49,52.65,218.29,,,,,
73.41,53.37,218.23,,,,,
73.3,54.08,218.17,,,,,
73.21,54.78,218.12,,,,,
73.11,55.5,218.07,,,,,
73.05,56.24,218.01,,,,,
72.98,57,217.96,,,,,
72.93,57.78,217.9,,,,,
72.87,58.56,217.84,,,,,
72.83,59.34,217.77,,,,,
72.8,60.15,217.72,,,,,
72.78,60.97,217.66,,,,,
72.77,61.81,217.61,,,,,
72.78,62.62,217.55,,,,,
72.81,63.41,217.5,,,,,
72.84,64.2,217.46,,,,,
72.89,65,217.42,,,,,
72.95,65.68,217.37,,,,,
73.04,66.31,217.31,,,,,
73.12,66.52,217.29,,,,,
73.19,66.67,217.27,,,,,
73.26,66.7,217.26,,,,,
73.35,66.72,217.24,,,,,
73.43,66.81,217.2,,,,,
73.5,66.68,217.16,,,,,
73.55,66.49,217.15,,,,,
73.58,66.27,217.13,,,,,
73.6,66.1,217.14,,,,,
73.57,65.95,217.14,,,,,
73.52,65.81,217.16,,,,,
73.44,65.7,217.17,,,,,
73.33,65.6,217.19,,,,,
73.17,65.48,217.21,,,,,
73.01,65.34,217.23,,,,,
72.83,65.17,217.25,,,,,
72.64,64.93,217.27,,,,,
72.45,64.63,217.29,,,,,
72.25,64.25,217.32,,,,,
72.28,63.7,217.36,,,,,
72.39,62.75,217.4,,,,,
72.2,62.19,217.44,,,,,
72,61.84,217.49,,,,,
71.81,61.48,217.55,,,,,
71.62,61.03,217.59,,,,,
71.45,60.48,217.64,,,,,
71.29,59.84,217.68,,,,,
71.15,59.11,217.7,,,,,
71.04,58.34,217.72,,,,,
70.94,57.53,217.75,,,,,
70.86,56.7,217.76,,,,,
70.8,55.84,217.78,,,,,
70.76,54.97,217.79,,,,,
70.73,54.1,217.8,,,,,
70.73,53.22,217.81,,,,,
70.75,52.34,217.82,,,,,
70.79,51.52,217.83,,,,,
70.85,50.86,217.84,,,,,
70.91,50.48,217.81,,,,,
70.94,50.28,217.78,,,,,
70.92,50.14,217.74,,,,,
70.88,50.05,217.71,,,,,
70.82,49.97,217.69,,,,,
70.69,49.93,217.67,,,,,
70.56,49.95,217.65,,,,,
70.37,49.99,217.64,,,,,
70.22,50.08,217.61,,,,,
70.08,50.23,217.58,,,,,
69.94,50.43,217.54,,,,,
69.8,50.67,217.5,,,,,
69.66,50.94,217.46,,,,,
69.5,51.23,217.41,,,,,
69.32,51.54,217.37,,,,,
69.14,51.87,217.33,,,,,
68.98,52.24,217.28,,,,,
68.92,52.6,217.24,,,,,
68.95,53.03,217.19,,,,,
68.81,53.48,217.15,,,,,
68.67,53.8,217.11,,,,,
68.53,54.13,217.08,,,,,
68.37,54.52,217.02,,,,,
68.21,54.99,216.97,,,,,
68.04,55.52,216.92,,,,,
67.89,56.1,216.87,,,,,
67.77,56.73,216.82,,,,,
67.67,57.4,216.76,,,,,
67.59,58.08,216.72,,,,,
67.52,58.76,216.67,,,,,
67.46,59.44,216.63,,,,,
67.41,60.13,216.59,,,,,
67.38,60.82,216.55,,,,,
67.35,61.52,216.5,,,,,
67.33,62.22,216.47,,,,,
67.34,62.91,216.44,,,,,
67.37,63.62,216.41,,,,,
67.44,64.22,216.38,,,,,
67.52,64.76,216.37,,,,,
67.61,65.03,216.36,,,,,
67.7,65.21,216.35,,,,,
67.77,65.29,216.34,,,,,
67.83,65.33,216.34,,,,,
67.88,65.3,216.33,,,,,
67.93,65.24,216.35,,,,,
67.96,65.17,216.38,,,,,
67.98,65.07,216.42,,,,,
68.01,64.96,216.46,,,,,
68.02,64.82,216.49,,,,,
68.01,64.66,216.51,,,,,
68.01,64.47,216.56,,,,,
68,64.25,216.62,,,,,
67.98,64.02,216.67,,,,,
67.96,63.77,216.73,,,,,
67.93,63.49,216.8,,,,,
67.9,63.21,216.88,,,,,
67.85,62.9,216.96,,,,,
67.79,62.58,217.03,,,,,
67.73,62.25,217.13,,,,,
67.64,61.89,217.22,,,,,
67.55,61.5,217.31,,,,,
67.45,61.07,217.39,,,,,
67.37,60.59,217.49,,,,,
67.34,60.07,217.59,,,,,
67.32,59.55,217.69,,,,,
67.31,59.01,217.79,,,,,
67.29,58.51,217.9,,,,,
67.25,58.01,217.98,,,,,
