KalmanPitch,KalmanRoll
-8.66,94.93
-8.84,94.9
-9.01,94.89
-9.18,94.87
-9.35,94.86
-9.51,94.85
-9.66,94.85
-9.81,94.86
-9.95,94.87
-10.09,94.88
-10.22,94.9
-10.36,94.91
-10.5,94.92
-10.64,94.92
-10.78,94.93
-10.91,94.93
-11.05,94.94
-11.19,94.93
-11.35,94.91
-11.51,94.91
-11.67,94.91
-11.83,94.93
-12,94.95
-12.16,94.96
-12.33,94.95
-12.5,94.94
-12.68,94.92
-12.86,94.9
-13.05,94.87
-13.24,94.82
-13.45,94.77
-13.68,94.72
-13.9,94.68
-14.12,94.65
-14.36,94.6
-14.54,94.55
-14.66,94.56
-14.78,94.55
-14.93,94.52
-15.09,94.48
-15.27,94.44
-15.45,94.41
-15.64,94.37
-15.85,94.35
-16.05,94.39
-16.29,94.42
-16.51,94.4
-16.72,94.36
-16.93,94.3
-17.14,94.26
-17.36,94.21
-17.63,94.15
-17.87,94.1
-18.09,94.07
-18.33,94.03
-18.54,94
-18.71,94.02
-18.87,94.05
-19.02,94.08
-19.17,94.14
-19.31,94.2
-19.45,94.24
-19.6,94.26
-19.76,94.27
-19.91,94.29
-20.07,94.32
-20.23,94.34
-20.41,94.34
-20.58,94.36
-20.75,94.41
-20.91,94.45
-21.07,94.49
-21.23,94.54
-21.36,94.62
-21.49,94.73
-21.61,94.82
-21.72,94.91
-21.84,95
-21.95,95.12
-22.06,95.23
-22.17,95.35
-22.29,95.45
-22.38,95.59
-22.5,95.75
-22.62,95.88
-22.74,96.03
-22.9,96.22
-23.04,96.41
-23.18,96.61
-23.31,96.81
-23.42,96.95
-23.55,97.14
-23.67,97.3
-23.79,97.43
-23.88,97.58
-23.99,97.83
-24.11,97.99
-24.2,98.15
-24.33,98.33
-24.47,98.45
-24.6,98.55
-24.72,98.63
-24.85,98.69
-24.92,98.75
-25.08,98.77
-25.26,98.78
-25.46,98.78
-25.67,98.82
-25.9,98.75
-26.08,98.69
-26.27,98.66
-26.45,98.7
-26.64,98.78
-26.81,98.87
-26.99,98.96
-27.17,99.04
-27.34,99.13
-27.52,99.21
-27.68,99.3
-27.85,99.39
-28.02,99.49
-28.18,99.59
-28.33,99.68
-28.49,99.77
-28.65,99.86
-28.8,99.94
-28.95,100.04
-29.05,100.15
-29.23,100.25
-29.41,100.38
-29.59,100.51
-29.74,100.64
-29.91,100.8
-30.08,100.96
-30.25,101.13
-30.41,101.3
-30.53,101.46
-30.71,101.6
-30.88,101.74
-31.06,101.89
-31.23,102.05
-31.4,102.21
-31.57,102.39
-31.74,102.55
-31.9,102.69
-32.07,102.82
-32.24,102.94
-32.41,103.04
-32.58,103.15
-32.75,103.24
-32.91,103.29
-33.09,103.34
-33.28,103.4
-33.48,103.48
-33.69,103.55
-33.9,103.62
-34.11,103.66
-34.31,103.71
-34.51,103.74
-34.71,103.8
-34.9,103.83
-35.08,103.86
-35.27,103.9
-35.46,103.97
-35.66,104.01
-35.87,104.06
-36.08,104.09
-36.29,104.11
-36.5,104.13
-36.68,104.15
-36.89,104.14
-37.12,104.19
-37.29,104.14
-37.52,104.21
-37.76,104.1
-37.92,104.02
-38.2,102.31
-38.45,100.97
-38.7,101.2
-38.92,101.44
-39.16,101.73
-39.36,101.72
-39.58,101.52
-39.77,101.06
-40,101.1
-40.23,101.37
-40.45,101.63
-40.67,101.92
-40.9,102.2
-41.12,102.49
-41.35,102.77
-41.58,103.04
-41.81,103.31
-42.04,103.59
-42.27,103.86
-42.49,104.15
-42.7,104.42
-42.91,104.69
-43.12,104.96
-43.31,105.23
-43.5,105.5
-43.69,105.75
-43.87,106
-44.06,106.26
-44.26,106.52
-44.45,106.76
-44.65,107.02
-44.85,107.27
-45.05,107.51
-45.26,107.76
-45.46,108
-45.67,108.25
-45.88,108.5
-46.09,108.74
-46.29,108.98
-46.5,109.22
-46.71,109.47
-46.92,109.71
-47.12,109.97
-47.31,110.22
-47.51,110.44
-47.69,110.69
-47.88,110.92
-48.07,111.14
-48.26,111.37
-48.45,111.61
-48.64,111.84
-48.83,112.07
-49.01,112.29
-49.2,112.5
-49.38,112.71
-49.56,112.93
-49.74,113.15
-49.92,113.37
-50.1,113.57
-50.28,113.78
-50.47,113.99
-50.65,114.21
-50.83,114.41
-51.01,114.62
-51.19,114.83
-51.37,115.03
-51.56,115.24
-51.74,115.45
-51.91,115.65
-52.09,115.86
-52.27,116.07
-52.43,116.29
-52.6,116.49
-52.77,116.7
-52.93,116.9
-53.1,117.1
-53.26,117.31
-53.43,117.52
-53.6,117.72
-53.77,117.92
-53.94,118.11
-54.11,118.31
-54.28,118.51
-54.44,118.7
-54.6,118.89
-54.77,119.07
-54.93,119.27
-55.09,119.45
-55.25,119.64
-55.42,119.83
-55.59,120.02
-55.75,120.21
-55.91,120.4
-56.07,120.59
-56.22,120.78
-56.38,120.97
-56.52,121.16
-56.66,121.34
-56.8,121.53
-56.93,121.71
-57.07,121.88
-57.21,122.06
-57.35,122.23
-57.49,122.41
-57.63,122.58
-57.77,122.75
-57.91,122.93
-58.05,123.09
-58.19,123.27
-58.33,123.42
-58.47,123.62
-58.61,123.79
-58.74,123.97
-58.86,124.15
-58.99,124.32
-59.11,124.49
-59.23,124.66
-59.35,124.83
-59.47,125.01
-59.59,125.17
-59.71,125.34
-59.83,125.5
-59.95,125.66
-60.07,125.81
-60.19,125.96
-60.31,126.11
-60.43,126.25
-60.55,126.39
-60.68,126.53
-60.8,126.67
-60.92,126.82
-61.04,126.96
-61.16,127.11
-61.28,127.25
-61.4,127.4
-61.52,127.55
-61.63,127.69
-61.75,127.84
-61.86,127.97
-61.98,128.11
-62.09,128.26
-62.21,128.4
-62.33,128.55
-62.45,128.69
-62.56,128.84
-62.68,128.98
-62.8,129.13
-62.92,129.27
-63.03,129.42
-63.14,129.56
-63.25,129.7
-63.35,129.84
-63.46,129.98
-63.56,130.12
-63.66,130.25
-63.76,130.38
-63.86,130.51
-63.96,130.64
-64.07,130.76
-64.18,130.88
-64.29,131
-64.41,131.13
-64.52,131.26
-64.63,131.39
-64.74,131.52
-64.84,131.65
-64.93,131.79
-65.03,131.91
-65.12,132.03
-65.22,132.14
-65.31,132.26
-65.41,132.36
-65.51,132.48
-65.6,132.59
-65.7,132.7
-65.81,132.81
-65.91,132.92
-66.01,133.03
-66.11,133.14
-66.21,133.25
-66.31,133.37
-66.41,133.49
-66.51,133.61
-66.6,133.74
-66.69,133.86
-66.78,133.99
-66.87,134.11
-66.96,134.22
-67.04,134.34
-67.13,134.45
-67.22,134.57
-67.32,134.69
-67.41,134.8
-67.5,134.91
-67.6,135.01
-67.69,135.13
-67.79,135.24
-67.88,135.36
-67.96,135.47
-68.05,135.59
-68.13,135.7
-68.21,135.81
-68.29,135.92
-68.37,136.02
-68.44,136.12
-68.52,136.23
-68.6,136.33
-68.67,136.43
-68.74,136.53
-68.82,136.62
-68.9,136.71
-68.97,136.79
-69.05,136.89
-69.13,136.97
-69.2,137.05
-69.27,137.13
-69.34,137.2
-69.42,137.28
-69.49,137.35
-69.56,137.42
-69.63,137.5
-69.71,137.57
-69.78,137.66
-69.86,137.74
-69.94,137.84
-70.02,137.94
-70.1,138.03
-70.17,138.14
-70.25,138.24
-70.32,138.35
-70.39,138.1
-70.46,138.19
-70.53,138.3
-70.59,138.4
-70.65,138.5
-70.7,138.59
-70.76,138.68
-70.82,138.77
-70.89,138.84
-70.95,138.92
-71.01,139
-71.06,139.08
-71.12,139.15
-71.17,139.22
-71.23,139.28
-71.29,139.35
-71.35,139.43
-71.41,139.5
-71.47,139.57
-71.52,139.64
-71.58,139.72
-71.64,139.8
-71.7,139.88
-71.77,139.96
-71.83,140.04
-71.89,140.12
-71.96,140.19
-72.02,140.26
-72.09,140.32
-72.16,140.39
-72.22,140.45
-72.29,140.52
-72.35,140.59
-72.42,140.65
-72.48,140.72
-72.55,140.79
-72.61,140.87
-72.67,140.94
-72.73,141
-72.79,141.07
-72.85,141.13
-72.91,141.2
-72.97,141.28
-73.02,141.34
-73.08,141.41
-73.13,141.47
-73.19,141.54
-73.24,141.61
-73.3,141.67
-73.35,141.74
-73.41,141.81
-73.46,141.89
-73.52,141.96
-73.58,142.04
-73.64,142.11
-73.7,142.18
-73.76,142.27
-73.82,142.35
-73.88,142.43
-73.94,142.5
-74,142.58
-74.06,142.65
-74.12,142.72
-74.18,142.79
-74.24,142.85
-74.3,142.91
-74.36,142.97
-74.41,143.02
-74.46,143.08
-74.51,143.12
-74.56,143.17
-74.62,143.22
-74.67,143.27
-74.72,143.31
-74.77,143.35
-74.82,143.41
-74.86,143.46
-74.91,143.51
-74.96,143.57
-75.01,143.61
-75.05,143.66
-75.1,143.7
-75.15,143.75
-75.19,143.8
-75.23,143.85
-75.27,143.89
-75.32,143.95
-75.36,144
-75.4,144.06
-75.45,144.12
-75.5,144.19
-75.54,144.25
-75.59,144.32
-75.64,144.39
-75.69,144.46
-75.74,144.54
-75.79,144.62
-75.83,144.7
-75.88,144.77
-75.93,144.83
-75.98,144.9
-76.02,144.96
-76.07,145.03
-76.11,145.09
-76.15,145.15
-76.2,145.2
-76.24,145.25
-76.29,145.3
-76.33,145.36
-76.37,145.42
-76.42,145.47
-76.46,145.52
-76.5,145.57
-76.54,145.63
-76.57,145.68
-76.61,145.73
-76.65,145.78
-76.68,145.83
-76.72,145.87
-76.75,145.91
-76.79,145.96
-76.83,145.98
-76.87,146.01
-76.9,146.05
-76.94,146.09
-76.98,146.13
-77.01,146.18
-77.04,146.23
-77.08,146.26
-77.11,146.32
-77.14,146.37
-77.18,146.41
-77.21,146.46
-77.25,146.5
-77.28,146.56
-77.32,146.61
-77.35,146.67
-77.38,146.74
-77.4,146.81
-77.43,146.88
-77.45,146.94
-77.47,147
-77.49,147.05
-77.52,147.1
-77.55,147.15
-77.57,147.2
-77.6,147.25
-77.63,147.28
-77.66,147.33
-77.69,147.38
-77.71,147.42
-77.73,147.46
-77.73,147.5
-77.72,147.53
-77.71,147.56
-77.7,147.59
-77.7,147.61
-77.7,147.63
-77.71,147.66
-77.71,147.68
-77.71,147.71
-77.71,147.73
-77.72,147.73
-77.74,147.75
-77.77,147.77
-77.8,147.79
-77.84,147.81
-77.87,147.83
-77.91,147.85
-77.95,147.87
-77.98,147.9
-78.02,147.92
-78.06,147.95
-78.09,147.97
-78.13,147.99
-78.17,148.01
-78.2,148.03
-78.24,148.06
-78.28,148.09
-78.31,148.13
-78.34,148.17
-78.37,148.2
-78.4,148.24
-78.43,148.27
-78.46,148.3
-78.49,148.34
-78.52,148.37
-78.55,148.41
-78.59,148.44
-78.62,148.46
-78.66,148.49
-78.7,148.5
-78.74,148.54
-78.79,148.56
-78.83,148.57
-78.87,148.59
-78.92,148.61
-78.96,148.62
-79,148.63
-79.04,148.65
-79.09,148.67
-79.12,148.7
-79.16,148.73
-79.19,148.76
-79.22,148.78
-79.25,148.8
-79.27,148.83
-79.3,148.86
-79.32,148.9
-79.34,148.92
-79.37,148.95
-79.39,148.97
-79.42,148.99
-79.44,149.02
-79.48,149.05
-79.52,149.11
-79.56,149.15
-79.61,149.18
-79.65,149.22
-79.69,149.26
-79.73,149.3
-79.76,149.34
-79.8,149.37
-79.85,149.08
-79.88,149.16
-79.9,149.23
-79.93,149.27
-79.96,149.31
-79.98,149.34
-80.01,149.39
-80.03,149.43
-80.05,149.47
-80.07,149.5
-80.09,149.54
-80.1,149.58
-80.12,149.6
-80.13,149.63
-80.15,149.66
-80.16,149.69
-80.17,149.73
-80.18,149.76
-80.19,149.79
-80.19,149.82
-80.19,149.85
-80.19,149.87
-80.19,149.89
-80.18,149.9
-80.18,149.93
-80.18,149.95
-80.19,149.97
-80.19,149.99
-80.19,150.02
-80.19,150.06
-80.18,150.08
-80.16,150.11
-80.15,150.13
-80.14,150.15
-80.13,150.18
-80.12,150.18
-80.13,150.2
-80.14,150.23
-80.16,150.25
-80.17,150.28
-80.19,150.32
-80.21,150.33
-80.23,150.35
-80.24,150.38
-80.27,150.4
-80.29,150.41
-80.32,150.42
-80.35,150.43
-80.38,150.43
-80.41,150.43
-80.46,150.38
-80.44,149.12
-80.53,149.31
-80.67,149.38
-80.86,149.55
-81.06,149.69
-81.28,149.8
-81.5,149.97
-81.74,150.12
-81.99,150.24
-82.24,150.34
-82.49,150.47
-82.74,150.57
-82.99,150.66
-83.24,150.72
-83.5,150.77
-83.78,150.83
-84.08,150.87
-84.41,150.9
-84.76,150.93
-85.14,150.96
-85.56,151.01
-86.04,151.05
-86.54,151.08
-87.06,151.13
-87.59,151.16
-88.1,151.22
-88.57,151.28
-89,151.36
-89.39,151.45
-89.75,151.54
-90.09,151.64
-90.41,151.75
-90.72,151.86
-91.01,151.97
-91.26,152.08
-91.47,152.19
-91.62,152.28
-91.73,152.38
-91.84,152.47
-91.94,152.54
-92.05,152.61
-92.17,152.67
-92.29,152.72
-92.42,152.77
-92.57,152.82
-92.74,152.87
-92.94,152.92
-93.15,152.99
-93.38,153.07
-93.6,153.16
-93.82,153.25
-94.02,153.34
-94.2,153.44
-94.37,153.54
-94.51,153.64
-94.64,153.74
-94.72,153.82
-94.81,153.92
-94.9,154.02
-94.97,154.12
-94.99,154.21
-95.01,154.29
-95.06,154.35
-95.2,154.41
-95.41,154.47
-95.67,154.52
-95.98,154.58
-96.28,154.64
-96.59,154.72
-96.83,154.83
-97.03,154.92
-97.2,155.02
-97.33,155.13
-97.41,155.23
-97.44,155.36
-97.42,155.48
-97.36,155.58
-97.29,155.69
-97.2,155.8
-97.1,155.92
-97.02,154.18
-96.94,154.23
-96.89,154.19
-96.85,154.1
-96.8,154.05
-96.73,154.01
-96.68,153.99
-96.82,153.98
-97.03,153.97
-97.24,153.97
-97.43,153.97
-97.61,153.96
-97.75,153.96
-97.84,153.95
-97.87,152.01
-97.85,150.12
-97.85,150.19
-97.85,148.4
-97.78,148.52
-97.62,148.65
-97.51,146.92
-97.46,145.23
-97.49,143.55
-97.59,141.88
-97.76,140.22
-97.97,140.46
-98.2,140.68
-98.51,139.01
-98.76,139.11
-98.92,139.22
-99,139.38
-99.02,139.55
-98.98,139.73
-98.89,139.93
-98.77,140.12
-98.62,140.32
-98.47,140.52
-98.31,140.71
-98.17,140.93
-98.03,141.15
-97.9,141.37
-97.77,141.59
-97.62,141.81
-97.37,140.14
-97.18,140.31
-97.07,140.46
-96.98,140.62
-96.89,140.8
-96.75,140.99
-96.56,141.19
-96.35,141.38
-96.14,141.56
-95.94,141.73
-95.73,141.91
-95.54,142.09
-95.35,142.28
-95.18,142.47
-95.02,142.66
-94.87,142.86
-94.71,143.07
-94.54,143.27
-94.34,143.46
-94.13,143.65
-93.9,143.83
-93.67,144.01
-93.45,144.19
-93.24,144.37
-93.03,144.55
-92.84,144.73
-92.69,144.93
-92.57,145.12
-92.48,145.32
-92.39,145.51
-92.3,145.7
-92.2,143.99
-92.1,142.31
-91.99,142.53
-91.89,142.75
-91.77,142.99
-91.64,143.23
-91.52,143.47
-91.39,143.7
-91.26,143.92
-91.1,144.15
-90.91,144.37
-90.69,144.58
-90.44,144.79
-90.17,145.02
-89.9,145.25
-89.63,145.49
-89.35,145.72
-89.09,145.95
-88.84,146.17
-88.61,146.39
-88.38,146.6
-88.18,146.8
-87.98,147
-87.79,147.2
-87.6,147.4
-87.43,147.6
-87.27,147.8
-87.11,148
-86.94,148.21
-86.77,148.41
-86.59,148.6
-86.41,148.78
-86.25,148.94
-86.09,149.08
-85.94,149.23
-85.8,149.37
-85.69,149.49
-85.56,149.61
-85.45,149.73
-85.35,149.84
-85.27,149.96
-85.18,150.08
-85.1,150.2
-85.02,150.32
-84.95,150.44
-84.88,150.57
-84.82,148.79
-84.77,148.94
-84.73,149.09
-84.68,149.23
-84.62,149.37
-84.56,149.5
-84.5,149.64
-84.46,149.77
-84.45,149.89
-84.43,150.01
-84.42,150.15
-84.43,150.28
-84.46,150.42
-84.5,148.66
-84.56,148.82
-84.64,149
-84.7,149.17
-84.77,149.34
-84.85,149.51
-84.94,149.68
-85.06,149.84
-85.15,149.99
-85.15,150.15
-85.12,150.3
-85.06,150.46
-84.98,150.61
-84.88,150.75
-84.76,150.9
-84.63,151.04
-84.48,151.19
-84.31,151.33
-84.13,151.47
-83.94,151.6
-83.73,151.74
-83.55,151.87
-83.37,151.99
-83.2,152.11
-83.03,152.23
-82.87,152.35
-82.72,152.46
-82.57,152.58
-82.44,152.7
-82.3,152.82
-82.17,152.95
-82.03,153.08
-81.9,153.21
-81.75,153.34
-81.59,153.48
-81.43,153.61
-81.25,153.74
-81.06,153.88
-80.86,152.12
-80.57,152.24
-80.41,152.38
-80.35,152.52
-80.32,152.66
-80.27,152.8
-80.24,152.95
-80.22,153.09
-80.21,153.24
-80.21,153.38
-80.21,153.52
-80.19,153.66
-80.16,153.79
-80.11,153.92
-80.04,154.05
-79.99,154.18
-79.92,154.31
-79.85,154.44
-79.74,154.56
-79.57,154.68
-79.37,154.81
-79.15,154.94
-78.93,155.06
-78.71,155.19
-78.49,155.31
-78.28,155.44
-78.07,155.56
-77.86,155.68
-77.65,155.8
-77.44,155.92
-77.22,156.04
-76.99,156.17
-76.77,156.31
-76.56,156.46
-76.35,156.61
-76.15,156.77
-75.94,156.92
-75.72,157.08
-75.51,157.24
-75.29,157.39
-75.07,157.54
-74.83,157.7
-74.57,157.84
-74.28,157.95
-73.98,158.03
-73.69,156.2
-73.37,156.22
-73.03,156.24
-72.67,156.32
-72.3,156.42
-71.93,156.53
-71.56,156.64
-71.2,156.75
-70.83,156.87
-70.46,156.99
-70.1,157.1
-69.74,157.22
-69.38,157.33
-69.02,157.45
-68.67,157.56
-68.31,157.67
-67.96,157.78
-67.61,157.89
-67.27,158.01
-66.92,158.11
-66.58,158.22
-66.24,158.33
-65.89,158.44
-65.56,158.54
-65.22,158.65
-64.88,158.75
-64.55,158.85
-64.22,158.96
-63.89,159.06
-63.56,159.16
-63.24,159.26
-62.91,159.37
-62.59,159.47
-62.27,159.57
-61.95,159.67
-61.63,159.77
-61.32,159.87
-61,159.97
-60.69,160.07
-60.38,160.18
-60.07,160.28
-59.76,160.37
-59.45,160.47
-59.15,160.57
-58.85,160.67
-58.55,160.76
-58.25,160.86
-57.95,160.95
-57.65,161.05
-57.36,161.14
-57.06,161.23
-56.77,161.32
-56.48,161.42
-56.19,161.51
-55.9,161.59
-55.62,161.68
-55.34,161.77
-55.05,161.86
-54.77,161.95
-54.49,162.03
-54.22,162.12
-53.94,162.2
-53.67,162.29
-53.39,162.38
-53.12,162.46
-52.85,162.55
-52.58,162.63
-52.31,162.71
-52.05,162.8
-51.78,162.88
-51.52,162.96
-51.26,163.05
-51,163.13
-50.74,163.21
-50.48,163.29
-50.23,163.37
-49.97,163.45
-49.72,163.53
-49.46,163.61
-49.21,163.69
-48.96,163.77
-48.71,163.85
-48.46,163.93
-48.22,164.01
-47.97,164.09
-47.73,164.17
-47.49,164.25
-47.25,164.32
-47.01,164.4
-46.77,164.48
-46.54,164.55
-46.3,164.63
-46.07,164.7
-45.83,164.77
-45.6,164.85
-45.37,164.92
-45.14,164.99
-44.92,165.06
-44.69,165.13
-44.46,165.2
-44.24,165.27
-44.02,165.34
-43.79,165.41
-43.57,165.47
-43.35,165.54
-43.14,165.61
-42.92,165.68
-42.7,165.74
-42.49,165.81
-42.27,165.88
-42.06,165.95
-41.85,166.01
-41.64,166.08
-41.43,166.15
-41.22,166.21
-41.01,166.28
-40.81,166.34
-40.6,166.41
-40.4,166.47
-40.19,166.54
-39.99,166.6
-39.79,166.67
-39.59,166.73
-39.39,166.8
-39.19,166.86
-39,166.92
-38.8,166.98
-38.61,167.05
-38.41,167.11
-38.22,167.17
-38.03,167.23
-37.84,167.29
-37.65,167.35
-37.46,167.41
-37.28,167.47
-37.09,167.53
-36.9,167.59
-36.72,167.64
-36.54,167.7
-36.36,167.76
-36.17,167.81
-35.99,167.87
-35.81,167.92
-35.63,167.98
-35.46,168.03
-35.28,168.09
-35.1,168.14
-34.93,168.2
-34.76,168.26
-34.58,168.31
-34.41,168.37
-34.24,168.42
-34.07,168.48
-33.9,168.53
-33.74,168.58
-33.57,168.64
-33.4,168.69
-33.24,168.74
-33.07,168.79
-32.91,168.84
-32.75,168.89
-32.59,168.94
-32.42,168.99
-32.26,169.04
-32.1,169.09
-31.94,169.14
-31.79,169.19
-31.63,169.23
-31.47,169.27
-31.31,169.32
-31.15,169.36
-31,169.4
-30.84,169.45
-30.69,169.49
-30.53,169.53
-30.38,169.58
-30.23,169.62
-30.08,169.67
-29.93,169.71
-29.78,169.76
-29.64,169.8
-29.49,169.84
-29.35,169.89
-29.2,169.93
-29.06,169.97
-28.91,170.01
-28.77,170.06
-28.63,170.1
-28.49,170.14
-28.34,170.18
-28.2,170.22
-28.06,170.26
-27.92,170.3
-27.79,170.34
-27.65,170.38
-27.5,170.41
-27.36,170.45
-27.22,170.47
-27.08,170.5
-26.94,170.53
-26.8,170.54
-26.66,168.65
-26.52,168.67
-26.39,168.7
-26.26,168.75
-26.12,168.79
-25.99,168.83
-25.86,168.87
-25.73,168.91
-25.59,168.95
-25.46,168.98
-25.33,169.01
-25.2,169.03
-25.06,169.05
-24.93,169.08
-24.81,169.11
-24.68,169.15
-24.56,169.19
-24.44,169.23
-24.32,169.28
-24.2,169.32
-24.08,169.37
-23.96,169.41
-23.85,169.45
-23.73,169.49
-23.62,169.53
-23.5,169.57
-23.39,169.62
-23.28,169.66
-23.17,169.71
-23.06,169.75
-22.95,169.79
-22.84,169.83
-22.73,169.87
-22.62,169.92
-22.51,169.96
-22.41,170
-22.3,170.04
-22.2,170.09
-22.09,170.13
-21.99,170.17
-21.89,170.22
-21.78,170.26
-21.68,170.3
-21.58,170.34
-21.48,170.38
-21.38,170.42
-21.27,170.46
-21.17,170.5
-21.07,170.54
-20.97,170.58
-20.87,170.62
-20.78,170.65
-20.68,170.69
-20.58,170.73
-20.49,170.77
-20.39,170.81
-20.29,170.85
-20.2,170.88
-20.11,170.92
-20.01,170.95
-19.92,170.99
-19.83,171.02
-19.73,171.06
-19.64,171.09
-19.55,171.13
-19.46,171.16
-19.37,171.2
-19.28,171.23
-19.19,171.27
-19.1,171.3
-19.01,171.34
-18.92,171.37
-18.83,171.41
-18.74,171.44
-18.66,171.47
-18.57,171.51
-18.48,171.54
-18.4,171.58
-18.31,171.61
-18.23,171.64
-18.14,171.67
-18.06,171.71
-17.98,171.74
-17.89,171.77
-17.81,171.8
-17.73,171.84
-17.65,171.87
-17.57,171.9
-17.49,171.93
-17.41,171.97
-17.33,172
-17.25,172.03
-17.18,172.07
-17.1,172.1
-17.02,172.13
-16.94,172.16
-16.86,172.19
-16.78,172.22
-16.72,172.26
-16.64,172.28
-16.56,172.31
-16.48,172.33
-16.41,172.36
-16.33,172.39
-16.26,172.42
-16.19,172.45
-16.12,172.48
-16.04,172.51
-15.97,172.53
-15.9,172.56
-15.83,172.59
-15.76,172.62
-15.69,172.65
-15.62,172.67
-15.55,172.7
-15.48,172.73
-15.41,172.76
-15.34,172.78
-15.27,172.81
-15.2,172.84
-15.14,172.86
-15.07,172.89
-15,172.92
-14.94,172.95
-14.87,172.97
-14.8,173
-14.74,173.03
-14.67,173.05
-14.61,173.08
-14.54,173.1
-14.48,173.13
-14.42,173.15
-14.35,173.18
-14.29,173.2
-14.23,173.23
-14.17,173.25
-14.11,173.28
-14.04,173.3
-13.98,173.33
-13.92,173.35
-13.86,173.38
-13.8,173.41
-13.74,173.43
-13.68,173.46
-13.62,173.48
-13.56,173.51
-13.5,173.53
-13.44,173.55
-13.38,173.58
-13.32,173.6
-13.27,173.62
-13.21,173.64
-13.15,173.67
-13.09,173.69
-13.04,173.71
-12.98,173.73
-12.93,173.75
-12.87,173.77
-12.81,173.79
-12.76,173.81
-12.7,173.83
-12.65,173.85
-12.59,173.87
-12.54,173.89
-12.49,173.91
-12.43,173.94
-12.38,173.96
-12.33,173.98
-12.28,174
-12.22,174.02
-12.17,174.04
-12.12,174.06
-12.07,174.08
-12.02,174.1
-11.97,174.12
-11.92,174.15
-11.87,174.17
-11.82,174.19
-11.77,174.21
-11.72,174.23
-11.67,174.25
-11.62,174.26
-11.57,174.28
-11.52,174.3
-11.47,174.32
-11.43,174.34
-11.38,174.36
-11.33,174.37
-11.28,174.39
-11.24,174.41
-11.19,174.43
-11.15,174.45
-11.1,174.47
-11.05,174.48
-11.01,174.5
-10.96,174.52
-10.92,174.54
-10.87,174.56
-10.83,174.58
-10.79,174.6
-10.74,174.61
-10.7,174.63
-10.66,174.65
-10.61,174.67
-10.57,174.68
-10.53,174.7
-10.49,174.71
-10.44,174.73
-10.4,174.75
-10.36,174.76
-10.32,174.78
-10.28,174.8
-10.23,174.81
-10.19,174.83
-10.15,174.84
-10.11,174.86
-10.07,174.88
-10.03,174.89
-9.99,174.91
-9.95,174.92
-9.91,174.94
-9.87,174.95
-9.83,174.97
-9.8,174.98
-9.76,175
-9.72,175.01
-9.68,175.03
-9.65,175.04
-9.61,175.06
-9.57,175.07
-9.53,175.09
-9.49,175.1
-9.46,175.12
-9.42,175.13
-9.38,175.15
-9.35,175.16
-9.31,175.18
-9.27,175.19
-9.23,175.21
-9.2,175.22
-9.16,175.24
-9.13,175.25
-9.09,175.27
-9.06,175.28
-9.02,175.3
-8.99,175.31
-8.95,175.32
-8.92,175.34
-8.89,175.35
-8.85,175.37
-8.82,175.38
-8.79,175.39
-8.75,175.41
-8.72,175.42
-8.69,175.43
-8.65,175.45
-8.62,175.46
-8.59,175.47
-8.56,175.48
-8.53,175.49
-8.49,175.51
-8.46,175.52
-8.43,175.53
-8.4,175.54
-8.37,175.56
-8.34,175.57
-8.31,175.58
-8.28,175.59
-8.25,175.6
-8.22,175.62
-8.19,175.63
-8.16,175.64
-8.13,175.65
-8.1,175.67
-8.07,175.68
-8.04,175.69
-8.01,175.7
-7.98,175.72
-7.95,175.73
-7.92,175.74
-7.89,175.75
-7.86,175.76
-7.83,175.78
-7.81,175.79
-7.78,175.8
-7.75,175.81
-7.72,175.83
-7.7,175.84
-7.67,175.85
-7.64,175.86
-7.62,175.87
-7.59,175.88
-7.56,175.89
-7.53,175.9
-7.51,175.91
-7.48,175.92
-7.45,175.93
-7.43,175.93
-7.4,175.94
-7.38,175.95
-7.35,175.96
-7.32,175.97
-7.3,175.98
-7.27,175.99
-7.25,176.01
-7.22,176.02
-7.2,176.02
-7.17,176.03
-7.15,176.04
-7.12,176.05
-7.1,176.06
-7.07,176.07
-7.05,176.08
-7.02,176.09
-7,176.1
-6.97,176.11
-6.95,176.12
-6.92,176.13
-6.9,176.14
-6.88,176.15
-6.85,176.16
-6.83,176.17
-6.81,176.18
-6.78,176.19
-6.76,176.2
-6.74,176.2
-6.71,176.22
-6.69,176.22
-6.67,176.23
-6.65,176.24
-6.63,176.25
-6.61,176.26
-6.58,176.26
-6.56,176.27
-6.54,176.28
-6.52,176.29
-6.5,176.3
-6.48,176.3
-6.46,176.31
-6.43,176.32
-6.41,176.33
-6.39,176.33
-6.37,176.34
-6.35,176.35
-6.33,176.36
-6.31,176.37
-6.29,176.38
-6.27,176.38
-6.25,176.39
-6.23,176.4
-6.21,176.41
-6.19,176.42
-6.18,176.43
-6.16,176.44
-6.14,176.44
-6.12,176.45
-6.1,176.46
-6.08,176.47
-6.06,176.48
-6.04,176.48
-6.02,176.49
-6,176.5
-5.99,176.51
-5.97,176.51
-5.95,176.52
-5.93,176.53
-5.91,176.54
-5.89,176.54
-5.88,176.55
-5.86,176.56
-5.84,176.56
-5.82,176.57
-5.81,176.58
-5.79,176.58
-5.77,176.59
-5.76,176.6
-5.74,176.61
-5.72,176.61
-5.7,176.62
-5.69,176.63
-5.67,176.63
-5.66,176.64
-5.64,176.65
