KalmanPitch,KalmanRoll,
-10.13,1.39,
-10.13,1.4,
-10.13,1.4,
-10.13,1.41,
-10.13,1.41,
-10.13,1.42,
-10.13,1.42,
-10.13,1.42,
-10.13,1.43,
-10.13,1.43,
-10.14,1.44,
-10.14,1.44,
-10.14,1.44,
-10.14,1.44,
-10.14,1.45,
-10.14,1.45,
-10.14,1.45,
-10.14,1.46,
-10.14,1.46,
-10.14,1.46,
-10.14,1.47,
-10.14,1.47,
-10.14,1.47,
-10.14,1.48,
-10.14,1.48,
-10.14,1.48,
-10.14,1.49,
-10.14,1.49,
-10.14,1.49,
-10.14,1.5,
-10.14,1.5,
-10.14,1.5,
-10.14,1.5,
-10.14,1.51,
-10.14,1.51,
-10.14,1.51,
-10.14,1.52,
-10.14,1.52,
-10.14,1.52,
-10.14,1.53,
-10.14,1.53,
-10.14,1.53,
-10.14,1.53,
-10.14,1.54,
-10.14,1.54,
-10.14,1.54,
-10.14,1.55,
-10.14,1.55,
-10.14,1.55,
-10.14,1.55,
-10.14,1.56,
-10.14,1.56,
-10.15,1.56,
-10.15,1.56,
-10.15,1.57,
-10.15,1.57,
-10.15,1.57,
-10.15,1.57,
-10.15,1.58,
-10.15,1.58,
-10.15,1.58,
-10.15,1.58,
-10.14,1.59,
-10.14,1.59,
-10.14,1.59,
-10.14,1.59,
-10.14,1.6,
-10.14,1.6,
-10.14,1.6,
-10.15,1.6,
-10.15,1.6,
-10.15,1.61,
-10.15,1.61,
-10.15,1.61,
-10.15,1.61,
-10.15,1.61,
-10.15,1.62,
-10.15,1.62,
-10.15,1.62,
-10.15,1.62,
-10.15,1.63,
-10.15,1.63,
-10.15,1.63,
-10.15,1.63,
-10.15,1.64,
-10.15,1.64,
-10.15,1.64,
-10.15,1.64,
-10.15,1.65,
-10.15,1.65,
-10.15,1.65,
-10.15,1.65,
-10.15,1.65,
-10.15,1.65,
-10.16,1.66,
-10.16,1.66,
-10.16,1.66,
-10.16,1.66,
-10.16,1.66,
-10.16,1.66,
-10.15,1.67,
-10.15,1.67,
-10.15,1.67,
-10.15,1.67,
-10.14,1.68,
-10.14,1.68,
-10.14,1.68,
-10.14,1.68,
-10.14,1.69,
-10.14,1.69,
-10.14,1.69,
-10.14,1.69,
-10.14,1.69,
-10.14,1.7,
-10.14,1.7,
-10.14,1.7,
-10.14,1.7,
-10.14,1.71,
-10.14,1.71,
-10.14,1.71,
-10.13,1.71,
-10.13,1.71,
-10.13,1.71,
-10.13,1.71,
-10.13,1.71,
-10.13,1.72,
-10.13,1.72,
-10.13,1.72,
-10.13,1.72,
-10.13,1.72,
-10.13,1.72,
-10.13,1.72,
-10.13,1.72,
-10.13,1.73,
-10.13,1.73,
-10.13,1.73,
-10.14,1.73,
-10.14,1.73,
-10.14,1.74,
-10.14,1.74,
-10.14,1.74,
-10.14,1.74,
-10.14,1.74,
-10.14,1.75,
-10.13,1.75,
-10.13,1.75,
-10.13,1.75,
-10.13,1.75,
-10.13,1.75,
-10.13,1.76,
-10.13,1.76,
-10.12,1.76,
-10.12,1.76,
-10.12,1.76,
-10.12,1.77,
-10.12,1.77,
-10.12,1.77,
-10.12,1.77,
-10.11,1.77,
-10.11,1.77,
-10.11,1.78,
-10.11,1.78,
-10.1,1.78,
-10.1,1.78,
-10.1,1.78,
-10.1,1.79,
-10.1,1.79,
-10.1,1.79,
-10.09,1.79,
-10.09,1.79,
-10.09,1.79,
-10.09,1.79,
-10.09,1.79,
-10.09,1.8,
-10.09,1.8,
-10.09,1.8,
-10.08,1.8,
-10.08,1.8,
-10.08,1.8,
-10.07,1.8,
-10.07,1.81,
-10.06,1.81,
-10.05,1.81,
-10.04,1.81,
-10.03,1.81,
-10.02,1.81,
-10.02,1.82,
-10.01,1.82,
-10,1.82,
-10,1.82,
-9.99,1.82,
-9.99,1.82,
-9.99,1.82,
-9.99,1.83,
-9.98,1.83,
-9.98,1.83,
-9.97,1.83,
-9.97,1.83,
-9.96,1.83,
-9.95,1.83,
-9.94,1.83,
-9.94,1.84,
-9.93,1.84,
-9.93,1.84,
-9.93,1.84,
-9.93,1.84,
-9.94,1.84,
-9.95,1.84,
-9.96,1.84,
-9.97,1.84,
-9.99,1.84,
-10.01,1.84,
-10.03,1.84,
-10.05,1.84,
-10.07,1.84,
-10.09,1.84,
-10.11,1.84,
-10.12,1.85,
-10.13,1.85,
-10.14,1.85,
-10.14,1.85,
-10.14,1.85,
-10.15,1.85,
-10.15,1.85,
-10.15,1.85,
-10.15,1.85,
-10.15,1.86,
-10.14,1.86,
-10.14,1.86,
-10.14,1.86,
-10.13,1.86,
-10.13,1.86,
-10.13,1.86,
-10.12,1.86,
-10.12,1.86,
-10.12,1.86,
-10.12,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.11,1.87,
-10.1,1.88,
-10.1,1.88,
-10.1,1.88,
-10.1,1.88,
-10.1,1.88,
-10.1,1.88,
-10.1,1.88,
-10.09,1.88,
-10.09,1.88,
-10.08,1.88,
-10.08,1.88,
-10.07,1.88,
-10.06,1.88,
-10.04,1.89,
-10.03,1.89,
-10.01,1.89,
-10,1.89,
-9.98,1.89,
-9.96,1.89,
-9.95,1.89,
-9.93,1.89,
-9.92,1.9,
-9.9,1.9,
-9.88,1.9,
-9.87,1.9,
-9.85,1.9,
-9.83,1.9,
-9.81,1.89,
-9.8,1.89,
-9.78,1.89,
-9.77,1.89,
-9.75,1.89,
-9.73,1.89,
-9.72,1.89,
-9.71,1.89,
-9.7,1.89,
-9.69,1.89,
-9.68,1.89,
-9.67,1.89,
-9.66,1.89,
-9.65,1.89,
-9.64,1.9,
-9.64,1.91,
-9.65,1.94,
-9.65,1.97,
-9.64,2,
-9.64,2.02,
-9.59,2,
-9.52,1.97,
-9.46,1.95,
-9.41,1.93,
-9.37,1.91,
-9.32,1.88,
-9.27,1.85,
-9.23,1.83,
-9.19,1.81,
-9.15,1.79,
-9.11,1.76,
-9.08,1.74,
-9.05,1.73,
-9.03,1.73,
-9.02,1.74,
-9.01,1.75,
-9.01,1.76,
-9,1.76,
-9,1.77,
-8.99,1.77,
-8.99,1.78,
-8.98,1.78,
-8.98,1.79,
-8.98,1.8,
-8.98,1.8,
-8.97,1.81,
-8.97,1.83,
-8.96,1.86,
-8.96,1.91,
-8.95,1.96,
-8.95,2.02,
-8.94,2.06,
-8.93,2.1,
-8.93,2.14,
-8.92,2.16,
-8.92,2.18,
-8.92,2.19,
-8.92,2.2,
-8.91,2.21,
-8.91,2.21,
-8.91,2.22,
-8.9,2.23,
-8.9,2.23,
-8.9,2.24,
-8.89,2.25,
-8.88,2.27,
-8.87,2.29,
-8.86,2.3,
-8.85,2.32,
-8.84,2.33,
-8.83,2.34,
-8.82,2.35,
-8.82,2.35,
-8.82,2.36,
-8.82,2.37,
-8.82,2.37,
-8.82,2.37,
-8.82,2.38,
-8.82,2.38,
-8.82,2.38,
-8.82,2.38,
-8.82,2.38,
-8.82,2.39,
-8.81,2.39,
-8.81,2.39,
-8.8,2.39,
-8.8,2.4,
-8.79,2.4,
-8.78,2.41,
-8.78,2.41,
-8.78,2.42,
-8.78,2.43,
-8.77,2.43,
-8.77,2.44,
-8.77,2.44,
-8.77,2.45,
-8.76,2.45,
-8.76,2.45,
-8.75,2.46,
-8.75,2.46,
-8.74,2.47,
-8.73,2.47,
-8.72,2.48,
-8.71,2.48,
-8.7,2.49,
-8.7,2.49,
-8.69,2.5,
-8.69,2.51,
-8.68,2.51,
-8.68,2.52,
-8.68,2.52,
-8.68,2.53,
-8.68,2.53,
-8.67,2.54,
-8.67,2.54,
-8.67,2.55,
-8.67,2.55,
-8.67,2.56,
-8.67,2.56,
-8.67,2.57,
-8.67,2.57,
-8.67,2.58,
-8.67,2.58,
-8.67,2.58,
-8.66,2.59,
-8.66,2.59,
-8.66,2.59,
-8.66,2.6,
-8.65,2.6,
-8.65,2.61,
-8.65,2.61,
-8.65,2.62,
-8.64,2.63,
-8.64,2.63,
-8.64,2.64,
-8.64,2.65,
-8.64,2.65,
-8.64,2.65,
-8.64,2.66,
-8.64,2.66,
-8.64,2.66,
-8.64,2.66,
-8.64,2.67,
-8.64,2.67,
-8.64,2.67,
-8.63,2.68,
-8.63,2.68,
-8.63,2.68,
-8.63,2.68,
-8.63,2.69,
-8.62,2.69,
-8.62,2.69,
-8.62,2.69,
-8.62,2.7,
-8.62,2.7,
-8.62,2.7,
-8.61,2.7,
-8.61,2.7,
-8.6,2.7,
-8.59,2.71,
-8.59,2.71,
-8.58,2.71,
-8.58,2.71,
-8.57,2.71,
-8.57,2.71,
-8.57,2.72,
-8.57,2.72,
-8.57,2.72,
-8.57,2.72,
-8.57,2.73,
-8.57,2.73,
-8.58,2.73,
-8.58,2.73,
-8.58,2.73,
-8.58,2.74,
-8.58,2.74,
-8.58,2.74,
-8.58,2.74,
-8.58,2.74,
-8.58,2.74,
-8.58,2.75,
-8.58,2.75,
-8.58,2.75,
-8.58,2.75,
-8.58,2.75,
-8.58,2.75,
-8.59,2.75,
-8.59,2.75,
-8.59,2.75,
-8.59,2.75,
-8.59,2.75,
-8.6,2.75,
-8.6,2.75,
-8.61,2.75,
-8.62,2.75,
-8.64,2.75,
-8.65,2.73,
-8.66,2.72,
-8.68,2.7,
-8.69,2.69,
-8.71,2.68,
-8.72,2.66,
-8.73,2.65,
-8.74,2.64,
-8.74,2.63,
-8.74,2.62,
-8.75,2.61,
-8.75,2.6,
-8.75,2.59,
-8.75,2.58,
-8.76,2.57,
-8.77,2.56,
-8.79,2.55,
-8.8,2.55,
-8.82,2.54,
-8.84,2.53,
-8.86,2.53,
-8.87,2.52,
-8.88,2.52,
-8.89,2.52,
-8.9,2.51,
-8.91,2.51,
-8.91,2.51,
-8.92,2.5,
-8.92,2.5,
-8.92,2.5,
-8.92,2.5,
-8.92,2.5,
-8.92,2.5,
-8.92,2.5,
-8.91,2.5,
-8.91,2.5,
-8.91,2.49,
-8.91,2.49,
-8.91,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.9,2.49,
-8.91,2.49,
-8.91,2.49,
-8.91,2.49,
-8.92,2.49,
-8.92,2.49,
-8.92,2.49,
-8.92,2.49,
-8.93,2.49,
-8.93,2.49,
-8.93,2.49,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.94,2.48,
-8.94,2.48,
-8.94,2.48,
-8.94,2.48,
-8.94,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.93,2.48,
-8.92,2.48,
-8.92,2.48,
-8.92,2.48,
-8.92,2.47,
-8.92,2.47,
-8.92,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.94,2.47,
-8.94,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.92,2.47,
-8.92,2.47,
-8.92,2.47,
-8.92,2.47,
-8.92,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.93,2.47,
-8.92,2.47,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.92,2.46,
-8.93,2.46,
-8.93,2.46,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.93,2.45,
-8.92,2.45,
-8.92,2.45,
-8.92,2.45,
-8.92,2.44,
-8.92,2.44,
-8.92,2.44,
-8.92,2.44,
-8.92,2.43,
-8.91,2.42,
-8.91,2.41,
-8.9,2.39,
-8.9,2.38,
-8.89,2.36,
-8.88,2.33,
-8.86,2.3,
-8.84,2.26,
-8.83,2.23,
-8.81,2.19,
-8.79,2.16,
-8.77,2.11,
-8.74,2.05,
-8.71,1.99,
-8.68,1.93,
-8.65,1.86,
-8.61,1.79,
-8.59,1.69,
-8.55,1.6,
-8.51,1.51,
-8.47,1.41,
-8.42,1.28,
-8.36,1.14,
-8.29,1,
-8.23,0.86,
-8.17,0.72,
-8.11,0.58,
-8.05,0.45,
-8,0.33,
-7.94,0.22,
-7.89,0.11,
-7.84,0,
-7.79,-0.12,
-7.74,-0.23,
-7.7,-0.34,
-7.65,-0.44,
-7.61,-0.54,
-7.57,-0.64,
-7.52,-0.74,
-7.45,-0.89,
-7.42,-0.98,
-7.42,-1.04,
-7.42,-1.08,
-7.4,-1.09,
-7.4,-1.11,
-7.39,-1.13,
-7.4,-1.13,
-7.4,-1.14,
-7.39,-1.14,
-7.38,-1.16,
-7.37,-1.18,
-7.36,-1.2,
-7.35,-1.22,
-7.34,-1.24,
-7.3,-1.25,
-7.28,-1.27,
-7.27,-1.24,
-7.25,-1.24,
-7.24,-1.26,
-7.22,-1.27,
-7.2,-1.27,
-7.19,-1.26,
-7.19,-1.28,
-7.19,-1.3,
-7.18,-1.33,
-7.19,-1.36,
-7.19,-1.4,
-7.19,-1.45,
-7.19,-1.52,
-7.17,-1.61,
-7.15,-1.71,
-7.15,-1.81,
-7.15,-1.9,
-7.14,-2,
-7.14,-2.08,
-7.13,-2.16,
-7.13,-2.24,
-7.13,-2.32,
-7.12,-2.38,
-7.12,-2.46,
-7.11,-2.54,
-7.11,-2.64,
-7.1,-2.77,
-7.08,-2.92,
-7.07,-3.08,
-7.06,-3.23,
-7.06,-3.39,
-7.05,-3.53,
-7.03,-3.69,
-7.02,-3.86,
-7.01,-4.03,
-7,-4.18,
-6.99,-4.33,
-6.98,-4.46,
-6.97,-4.62,
-6.94,-4.81,
-6.92,-5.03,
-6.89,-5.28,
-6.86,-5.54,
-6.84,-5.82,
-6.82,-6.11,
-6.81,-6.4,
-6.81,-6.7,
-6.8,-7,
-6.78,-7.31,
-6.75,-7.63,
-6.73,-7.95,
-6.72,-8.26,
-6.7,-8.55,
-6.68,-8.84,
-6.66,-9.13,
-6.65,-9.41,
-6.63,-9.66,
-6.62,-9.87,
-6.62,-10.06,
-6.62,-10.23,
-6.62,-10.4,
-6.62,-10.58,
-6.62,-10.77,
-6.63,-10.97,
-6.63,-11.18,
-6.63,-11.39,
-6.64,-11.61,
-6.65,-11.83,
-6.65,-12.05,
-6.66,-12.27,
-6.66,-12.51,
-6.66,-12.75,
-6.66,-12.99,
-6.66,-13.23,
-6.66,-13.47,
-6.66,-13.7,
-6.66,-13.94,
-6.65,-14.17,
-6.64,-14.4,
-6.65,-14.62,
-6.66,-14.83,
-6.67,-15.04,
-6.68,-15.24,
-6.69,-15.44,
-6.7,-15.64,
-6.71,-15.85,
-6.72,-16.06,
-6.73,-16.26,
-6.73,-16.46,
-6.74,-16.66,
-6.74,-16.85,
-6.74,-17.02,
-6.74,-17.22,
-6.74,-17.41,
-6.75,-17.62,
-6.75,-17.81,
-6.74,-17.99,
-6.75,-18.15,
-6.78,-18.27,
-6.8,-18.38,
-6.81,-18.49,
-6.82,-18.58,
-6.84,-18.67,
-6.85,-18.75,
-6.87,-18.83,
-6.88,-18.91,
-6.88,-18.99,
-6.88,-19.06,
-6.88,-19.13,
-6.86,-19.2,
-6.85,-19.26,
-6.85,-19.34,
-6.84,-19.44,
-6.84,-19.57,
-6.84,-19.73,
-6.83,-19.9,
-6.82,-20.07,
-6.82,-20.27,
-6.81,-20.46,
-6.79,-20.67,
-6.78,-20.88,
-6.77,-21.1,
-6.76,-21.33,
-6.75,-21.56,
-6.75,-21.79,
-6.74,-22.02,
-6.73,-22.27,
-6.72,-22.51,
-6.72,-22.75,
-6.71,-22.99,
-6.71,-23.24,
-6.7,-23.48,
-6.7,-23.73,
-6.69,-23.99,
-6.69,-24.25,
-6.69,-24.5,
-6.7,-24.73,
-6.72,-24.96,
-6.73,-25.19,
-6.73,-25.43,
-6.72,-25.67,
-6.71,-25.9,
-6.7,-26.11,
-6.69,-26.31,
-6.68,-26.5,
-6.68,-26.68,
-6.67,-26.85,
-6.66,-27.03,
-6.65,-27.2,
-6.64,-27.36,
-6.63,-27.53,
-6.62,-27.7,
-6.62,-27.87,
-6.61,-28.05,
-6.6,-28.23,
-6.59,-28.41,
-6.58,-28.58,
-6.58,-28.75,
-6.57,-28.91,
-6.56,-29.07,
-6.55,-29.22,
-6.55,-29.37,
-6.54,-29.51,
-6.54,-29.65,
-6.54,-29.79,
-6.53,-29.93,
-6.53,-30.06,
-6.52,-30.21,
-6.52,-30.35,
-6.51,-30.49,
-6.51,-30.62,
-6.51,-30.75,
-6.5,-30.89,
-6.5,-31.04,
-6.49,-31.19,
-6.49,-31.33,
-6.49,-31.47,
-6.48,-31.6,
-6.48,-31.74,
-6.47,-31.87,
-6.46,-32,
-6.45,-32.13,
-6.45,-32.27,
-6.44,-32.41,
-6.43,-32.55,
-6.42,-32.7,
-6.41,-32.85,
-6.4,-33.01,
-6.4,-33.16,
-6.39,-33.32,
-6.39,-33.48,
-6.38,-33.64,
-6.37,-33.8,
-6.37,-33.97,
-6.36,-34.14,
-6.35,-34.3,
-6.35,-34.47,
-6.34,-34.64,
-6.33,-34.81,
-6.33,-34.97,
-6.32,-35.12,
-6.31,-35.28,
-6.3,-35.42,
-6.3,-35.56,
-6.29,-35.69,
-6.28,-35.81,
-6.28,-35.93,
-6.27,-36.05,
-6.27,-36.16,
-6.26,-36.27,
-6.26,-36.38,
-6.25,-36.49,
-6.24,-36.62,
-6.24,-36.74,
-6.23,-36.88,
-6.23,-37.02,
-6.22,-37.17,
-6.22,-37.33,
-6.21,-37.49,
-6.2,-37.66,
-6.2,-37.84,
-6.19,-38.02,
-6.19,-38.2,
-6.18,-38.38,
-6.17,-38.55,
-6.17,-38.71,
-6.16,-38.87,
-6.15,-39.02,
-6.15,-39.16,
-6.14,-39.31,
-6.13,-39.44,
-6.13,-39.58,
-6.12,-39.71,
-6.11,-39.84,
-6.11,-39.98,
-6.1,-40.11,
-6.1,-40.25,
-6.09,-40.39,
-6.08,-40.54,
-6.08,-40.69,
-6.07,-40.83,
-6.07,-40.98,
-6.06,-41.14,
-6.06,-41.29,
-6.05,-41.43,
-6.04,-41.57,
-6.04,-41.7,
-6.03,-41.81,
-6.03,-41.9,
-6.03,-41.96,
-6.04,-41.99,
-6.07,-42,
-6.1,-41.99,
-6.11,-41.98,
-6.11,-41.98,
-6.11,-41.98,
-6.1,-41.98,
-6.09,-41.99,
-6.09,-42,
-6.08,-42.01,
-6.08,-42.02,
-6.07,-42.04,
-6.06,-42.06,
-6.06,-42.08,
-6.05,-42.11,
-6.05,-42.13,
-6.04,-42.17,
-6.04,-42.22,
-6.03,-42.26,
-6.02,-42.32,
-6.02,-42.37,
-6.01,-42.43,
-6.01,-42.48,
-6,-42.53,
-5.99,-42.58,
-5.99,-42.63,
-5.98,-42.69,
-5.98,-42.74,
-5.97,-42.79,
-5.97,-42.84,
-5.96,-42.88,
-5.96,-42.92,
-5.96,-42.96,
-5.95,-43,
-5.95,-43.04,
-5.94,-43.08,
-5.94,-43.11,
-5.94,-43.14,
-5.93,-43.17,
-5.93,-43.21,
-5.92,-43.24,
-5.92,-43.28,
-5.91,-43.31,
-5.91,-43.35,
-5.9,-43.38,
-5.89,-43.4,
-5.89,-43.42,
-5.89,-43.45,
-5.88,-43.48,
-5.87,-43.51,
-5.87,-43.54,
-5.87,-43.58,
-5.86,-43.61,
-5.86,-43.65,
-5.85,-43.69,
-5.85,-43.74,
-5.85,-43.78,
-5.84,-43.82,
-5.84,-43.86,
-5.83,-43.9,
-5.83,-43.94,
-5.82,-43.98,
-5.82,-44.02,
-5.81,-44.06,
-5.81,-44.1,
-5.8,-44.15,
-5.8,-44.2,
-5.8,-44.25,
-5.79,-44.31,
-5.79,-44.36,
-5.78,-44.43,
-5.78,-44.49,
-5.77,-44.56,
-5.77,-44.62,
-5.76,-44.67,
-5.76,-44.73,
-5.75,-44.79,
-5.75,-44.84,
-5.74,-44.89,
-5.73,-44.93,
-5.73,-44.96,
-5.72,-45,
-5.72,-45.02,
-5.71,-45.04,
-5.71,-45.06,
-5.7,-45.07,
-5.7,-45.08,
-5.69,-45.09,
-5.68,-45.09,
-5.68,-45.09,
-5.67,-45.09,
-5.67,-45.08,
-5.67,-45.07,
-5.66,-45.07,
-5.66,-45.06,
-5.65,-45.05,
-5.65,-45.04,
-5.64,-45.04,
-5.64,-45.03,
-5.63,-45.03,
-5.63,-45.02,
-5.64,-45,
-5.65,-45,
-5.63,-45,
-5.63,-45,
-5.62,-44.99,
-5.62,-44.99,
-5.61,-45,
-5.6,-45.03,
-5.59,-45.08,
-5.58,-45.15,
-5.58,-45.23,
-5.57,-45.33,
-5.56,-45.43,
-5.56,-45.53,
-5.55,-45.62,
-5.54,-45.7,
-5.53,-45.78,
-5.53,-45.86,
-5.52,-45.92,
-5.52,-45.98,
-5.51,-46.02,
-5.51,-46.07,
-5.51,-46.11,
-5.51,-46.14,
-5.51,-46.16,
-5.5,-46.16,
-5.5,-46.15,
-5.48,-46.13,
-5.46,-46.07,
-5.42,-46.01,
-5.35,-45.95,
-5.27,-45.89,
-5.17,-45.84,
-5.07,-45.79,
-4.97,-45.75,
-4.89,-45.73,
-4.8,-45.72,
-4.73,-45.71,
-4.67,-45.71,
-4.62,-45.7,
-4.58,-45.7,
-4.55,-45.69,
-4.52,-45.69,
-4.49,-45.67,
-4.45,-45.66,
-4.41,-45.65,
-4.35,-45.63,
-4.29,-45.61,
-4.21,-45.59,
-4.12,-45.57,
-4.03,-45.54,
-3.92,-45.51,
-3.78,-45.45,
-3.61,-45.39,
-3.4,-45.32,
-3.17,-45.22,
-2.92,-45.11,
-2.66,-45,
-2.41,-44.9,
-2.17,-44.82,
-1.94,-44.74,
-1.72,-44.67,
-1.51,-44.62,
-1.3,-44.58,
-1.11,-44.54,
-0.92,-44.52,
-0.74,-44.5,
-0.58,-44.48,
-0.41,-44.46,
-0.26,-44.44,
-0.1,-44.43,
0.06,-44.41,
0.23,-44.4,
0.4,-44.4,
0.57,-44.4,
0.74,-44.4,
0.89,-44.4,
1.02,-44.39,
1.15,-44.37,
1.27,-44.35,
1.4,-44.33,
1.53,-44.31,
1.67,-44.29,
1.81,-44.27,
1.95,-44.25,
2.08,-44.23,
2.22,-44.22,
2.36,-44.2,
2.49,-44.19,
2.63,-44.16,
2.78,-44.14,
2.93,-44.11,
3.08,-44.08,
3.24,-44.05,
3.41,-44.02,
3.58,-44,
3.74,-43.97,
3.91,-43.95,
4.07,-43.92,
4.22,-43.89,
4.38,-43.86,
4.53,-43.82,
4.69,-43.79,
4.85,-43.76,
5.01,-43.73,
5.17,-43.71,
5.32,-43.69,
5.48,-43.66,
5.64,-43.64,
5.8,-43.61,
5.96,-43.58,
6.12,-43.54,
6.29,-43.5,
6.46,-43.45,
6.63,-43.4,
6.8,-43.35,
6.98,-43.29,
7.15,-43.24,
7.33,-43.19,
7.5,-43.14,
7.68,-43.1,
7.85,-43.06,
8.02,-43.02,
8.19,-42.99,
8.35,-42.95,
8.52,-42.92,
8.68,-42.89,
8.85,-42.85,
9.01,-42.82,
9.17,-42.79,
9.33,-42.75,
9.49,-42.71,
9.65,-42.67,
9.81,-42.64,
9.98,-42.6,
10.14,-42.57,
10.31,-42.55,
10.48,-42.52,
10.64,-42.51,
10.8,-42.49,
10.96,-42.48,
11.12,-42.48,
11.27,-42.48,
11.42,-42.48,
11.57,-42.49,
11.71,-42.5,
11.85,-42.51,
11.99,-42.52,
12.13,-42.52,
12.27,-42.54,
12.42,-42.55,
12.55,-42.57,
12.69,-42.58,
12.82,-42.6,
12.95,-42.62,
13.08,-42.63,
13.21,-42.64,
13.33,-42.66,
13.44,-42.67,
13.56,-42.69,
13.66,-42.7,
13.76,-42.7,
13.86,-42.71,
13.96,-42.72,
14.06,-42.73,
14.15,-42.75,
14.25,-42.76,
14.34,-42.78,
14.44,-42.8,
14.53,-42.82,
14.63,-42.85,
14.73,-42.87,
14.83,-42.9,
14.94,-42.94,
15.04,-42.98,
15.15,-43,
15.25,-43.02,
15.35,-43.03,
15.44,-43.03,
15.53,-43.02,
15.62,-43.02,
15.71,-43.01,
15.8,-43,
15.89,-42.99,
15.97,-42.97,
16.06,-42.95,
16.14,-42.92,
16.23,-42.91,
16.32,-42.89,
16.4,-42.88,
16.5,-42.86,
16.59,-42.86,
16.69,-42.86,
16.78,-42.87,
16.87,-42.86,
17,-42.87,
17.13,-42.88,
17.25,-42.89,
17.37,-42.89,
17.49,-42.88,
17.62,-42.87,
17.75,-42.87,
17.89,-42.87,
18.03,-42.88,
18.16,-42.89,
18.28,-42.89,
18.39,-42.89,
18.5,-42.89,
18.6,-42.89,
18.69,-42.89,
18.77,-42.88,
18.84,-42.87,
18.9,-42.86,
18.96,-42.84,
19.02,-42.84,
19.07,-42.83,
19.12,-42.84,
19.17,-42.85,
19.22,-42.88,
19.25,-42.92,
19.27,-42.97,
19.31,-43.02,
19.36,-43.06,
19.43,-43.1,
19.5,-43.15,
19.57,-43.19,
19.65,-43.25,
19.73,-43.3,
19.82,-43.35,
19.9,-43.4,
19.99,-43.45,
20.07,-43.49,
20.15,-43.53,
20.23,-43.56,
20.3,-43.6,
20.37,-43.63,
20.44,-43.66,
20.5,-43.69,
20.57,-43.72,
20.63,-43.76,
20.7,-43.79,
20.76,-43.82,
20.82,-43.85,
20.87,-43.88,
20.91,-43.9,
20.96,-43.92,
21.01,-43.94,
21.06,-43.97,
21.11,-44.01,
21.17,-44.04,
21.22,-44.08,
21.28,-44.12,
21.34,-44.16,
21.39,-44.2,
21.45,-44.24,
21.5,-44.29,
21.56,-44.33,
21.61,-44.38,
21.66,-44.42,
21.7,-44.45,
21.73,-44.48,
21.77,-44.5,
21.8,-44.52,
21.82,-44.53,
21.84,-44.54,
21.86,-44.54,
21.88,-44.53,
21.9,-44.53,
21.92,-44.52,
21.95,-44.52,
21.97,-44.52,
21.99,-44.51,
22.01,-44.51,
22.04,-44.51,
22.07,-44.51,
22.1,-44.5,
22.13,-44.5,
22.15,-44.49,
22.18,-44.48,
22.2,-44.48,
22.22,-44.48,
22.25,-44.49,
22.27,-44.5,
22.3,-44.52,
22.33,-44.54,
22.37,-44.56,
22.4,-44.58,
22.44,-44.61,
22.48,-44.63,
22.53,-44.65,
22.57,-44.67,
22.62,-44.68,
22.67,-44.69,
22.72,-44.7,
22.76,-44.71,
22.81,-44.73,
22.85,-44.74,
22.89,-44.76,
22.92,-44.79,
22.95,-44.82,
